,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:14,225","00:00:16,227",[crowd cheering],0,0.0,,,,14.22,16.23
1,"00:00:23,317","00:00:25,319",[audience cheering],0,0.0,,,,23.32,25.32
2,"00:00:54,932","00:00:56,017",[whistling],0,0.0,,,,54.93,56.02
3,"00:01:29,342","00:01:31,427",[baby crying],1,6.36999999999999,"#2, ","115.37, ","121.74, ",89.34,91.43
4,"00:01:48,945","00:01:50,947",[audience laughing],0,0.0,,,,108.94,110.95
5,"00:02:01,249","00:02:02,333",[crickets chirping],0,0.0,,,,121.25,122.33
6,"00:02:02,416","00:02:04,752","- [Stacker cheers] - [Paul] Yeah, Russell!",2,7.590000000000003,"#3, #4, ","125.11, 128.06, ","127.24, 133.52, ",122.42,124.75
7,"00:02:05,253","00:02:06,504",[audience laughing],0,0.0,,,,125.25,126.5
8,"00:02:09,257","00:02:10,341",[snoring],1,84.23000000000002,"#5, ","135.17, ","219.4, ",129.26,130.34
9,"00:02:10,424","00:02:11,884",[laughing],0,0.0,,,,130.42,131.88
10,"00:02:20,768","00:02:21,769",[indistinct],0,0.0,,,,140.77,141.77
11,"00:02:23,604","00:02:25,314","[Peters mimicking Eric] Oi, Russell!",0,0.0,,,,143.6,145.31
12,"00:02:25,565","00:02:26,983",Your mother is so fat.,0,0.0,,,,145.56,146.98
13,"00:02:44,917","00:02:48,212",What the hell did you say to me? Do I look like Ryan's mom?,0,0.0,,,,164.92,168.21
14,"00:02:50,882","00:02:53,301",[Russell] Somebody gonna get a hurt real bad.,0,0.0,,,,170.88,173.3
15,"00:02:54,218","00:02:56,596","Oh, DDR. So good.",0,0.0,,,,174.22,176.6
16,"00:02:56,804","00:02:58,556",His best buddy is in the house.,0,0.0,,,,176.8,178.56
17,"00:02:58,639","00:02:59,849",Best what? Best buddy.,0,0.0,,,,178.64,179.85
18,"00:03:00,600","00:03:01,726","Oh, my God.",0,0.0,,,,180.6,181.73
19,"00:03:05,146","00:03:06,314",Thank you.,0,0.0,,,,185.15,186.31
20,"00:03:08,232","00:03:09,567",All right!,0,0.0,,,,188.23,189.57
