,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,297","00:00:08,591",[man] Drummers only tonight. Drummers only.,0,0.0,,,,6.3,8.59
1,"00:00:16,474","00:00:17,434",Not bad. All right.,0,0.0,,,,16.47,17.43
2,"00:00:18,768","00:00:20,770",[drumroll],0,0.0,,,,18.77,20.77
3,"00:00:24,858","00:00:26,860",[crowd cheers],0,0.0,,,,24.86,26.86
4,"00:00:43,293","00:00:45,045",[crowd cheers],0,0.0,,,,43.29,45.05
5,"00:00:51,384","00:00:54,804","Have you guys ever checked into one of those newer hotels,",0,0.0,,,,51.38,54.8
6,"00:00:54,888","00:00:58,933","like the W Hotel, like a sort of very futuristic-looking hotel,",0,0.0,,,,54.89,58.93
7,"00:00:59,017","00:01:02,228",with like sort of white shag carpeting everywhere?,0,0.0,,,,59.02,62.23
8,"00:01:02,312","00:01:07,484","And for some reason, this is the music that seems to be playing all the time.",0,0.0,,,,62.31,67.48
9,"00:01:07,567","00:01:09,819",[gentle techno muzak plays],1,1.6000000000000085,"#1, ","68.16, ","69.76, ",67.57,69.82
10,"00:01:09,903","00:01:13,740",What is this music? Who-- who makes this music? It...,0,0.0,,,,69.9,73.74
11,"00:01:13,823","00:01:16,451",It doesn't seem to have a beginning or an end.,1,2.9099999999999966,"#2, ","76.25, ","79.16, ",73.82,76.45
12,"00:01:18,912","00:01:21,247",It just pulses like this and...,0,0.0,,,,78.91,81.25
13,"00:01:22,540","00:01:26,836",I'm gonna do my impression of waiting to check in to the W Hotel.,1,2.9200000000000017,"#3, ","85.26, ","88.18, ",82.54,86.84
14,"00:01:27,045","00:01:29,756",The front desk is right here.,0,0.0,,,,87.05,89.76
15,"00:01:29,839","00:01:31,841",[techno muzak continues],2,5.349999999999994,"#4, #5, ","90.6, 96.37, ","94.3, 98.02, ",89.84,91.84
16,"00:01:42,393","00:01:43,686",That's it. Thank you.,1,4.5,"#6, ","103.1, ","107.6, ",102.39,103.69
17,"00:01:43,770","00:01:45,438","[audience laughs, applauds]",0,0.0,,,,103.77,105.44
18,"00:01:47,482","00:01:51,111",I find jazz music problematic.,0,0.0,,,,107.48,111.11
19,"00:01:51,194","00:01:53,863",I have no-- Nothing against jazz musicians.,0,0.0,,,,111.19,113.86
20,"00:01:54,405","00:01:58,785","I'm sure people enjoy it, but the problem with jazz is that my mind--",1,0.6300000000000097,"#7, ","117.13, ","117.76, ",114.41,118.78
21,"00:01:58,868","00:02:01,746","I immediately think, ""This is jazz,""",0,0.0,,,,118.87,121.75
22,"00:02:01,830","00:02:03,373",as opposed to really enjoying the song.,0,0.0,,,,121.83,123.37
23,"00:02:03,456","00:02:06,793","That's the problem I have, is it just-- Right away, I'm like, ""Oh, this is jazz.""",0,0.0,,,,123.46,126.79
24,"00:02:06,876","00:02:10,672",My belief is that everyone here has the same problem.,0,0.0,,,,126.88,130.67
25,"00:02:10,755","00:02:13,842","And to prove it, I'm gonna play some-- some real jazz.",0,0.0,,,,130.75,133.84
26,"00:02:15,051","00:02:17,887","And when you find your mind wandering,",0,0.0,,,,135.05,137.89
27,"00:02:18,221","00:02:22,142","when you feel like, ""Oh, I'm sort of checking out a little bit, """,0,0.0,,,,138.22,142.14
28,"00:02:22,225","00:02:24,936",just honestly raise your hand. I'm gonna do...,1,0.5100000000000193,"#8, ","144.92, ","145.43, ",142.22,144.94
29,"00:02:26,104","00:02:27,105",I'm gonna do the same thing.,0,0.0,,,,146.1,147.1
