,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:05,925","00:00:08,125","<i>-[""The Man"" plays]</i> <span style=""style2"">-♪ I got gas in the tank ♪</i>",0,0.0,,,,5.92,8.12
1,"00:00:08,205","00:00:10,565",<i>♪ I got money in the bank ♪</i>,0,0.0,,,,8.21,10.56
2,"00:00:10,645","00:00:14,725","<i>♪ I got news for you, baby</i> <i>You're looking at the man ♪</i>",0,0.0,,,,10.64,14.72
3,"00:00:16,325","00:00:18,885","<i>Someone came up to me in the street</i> <i>and said, ""Are you Jimmy Carr,</i>",0,0.0,,,,16.32,18.89
4,"00:00:18,965","00:00:20,405","<i>or do you just look like Jimmy Carr?""</i>",0,0.0,,,,18.96,20.41
5,"00:00:21,245","00:00:22,205","<i>I said, ""Both.""</i>",1,2.530000000000001,"#1, ","22.2, ","24.73, ",21.25,22.2
6,"00:00:22,285","00:00:24,285",<i>[audience laughs]</i>,0,0.0,,,,22.29,24.29
7,"00:00:25,805","00:00:29,045","<i>I've been described</i> <i>as the hardest-working man in comedy,</i>",0,0.0,,,,25.8,29.05
8,"00:00:29,125","00:00:31,405","<i>which is... not that impressive, is it?</i>",1,0.6500000000000021,"#2, ","31.56, ","32.21, ",29.12,31.41
9,"00:00:32,085","00:00:33,485","<i>I mean, ""the hardest-working man,""</i> <i>that's good,</i>",0,0.0,,,,32.09,33.48
10,"00:00:33,565","00:00:36,445","<i>but ""in comedy"" takes the shine</i> <i>off that compliment.</i>",0,0.0,,,,33.56,36.45
11,"00:00:37,125","00:00:38,885",<i>The hardest-working man in comedy.</i>,0,0.0,,,,37.12,38.88
12,"00:00:38,965","00:00:40,525",<i>It's like being the best-looking guy</i>,0,0.0,,,,38.97,40.52
13,"00:00:40,605","00:00:41,885",<i>in the burns unit.</i>,1,3.049999999999997,"#3, ","42.07, ","45.12, ",40.6,41.88
14,"00:00:44,885","00:00:47,365",<i>No offense to any burns victims</i> <i>we have here.</i>,0,0.0,,,,44.88,47.37
15,"00:00:48,045","00:00:49,645",<i>Are there any burns victims in?</i>,0,0.0,,,,48.05,49.65
16,"00:00:49,725","00:00:52,445","<i>I mean, if there's one, there'll be loads.</i> <i>They tend to stick together.</i>",1,4.799999999999997,"#4, ","52.57, ","57.37, ",49.73,52.45
17,"00:00:52,525","00:00:53,805",<i>[audience laughing]</i>,0,0.0,,,,52.52,53.8
18,"00:00:56,965","00:00:58,085",<i>And we're off!</i>,1,8.440000000000005,"#5, ","57.79, ","66.23, ",56.97,58.09
19,"00:00:58,165","00:01:00,165","<i>[laughing, cheering]</i>",0,0.0,,,,58.16,60.16
20,"00:01:05,165","00:01:06,765","<i>That's a very good reaction to that joke,</i>",0,0.0,,,,65.17,66.77
21,"00:01:06,845","00:01:09,485",<i>because that joke is very much</i> <i>a canary in the mine.</i>,0,0.0,,,,66.84,69.48
22,"00:01:10,445","00:01:12,805",<i>That is there to test the air.</i>,1,0.6399999999999864,"#6, ","72.93, ","73.57, ",70.44,72.81
23,"00:01:13,445","00:01:15,365","<i>If you're sat there thinking,</i> <i>""That was funny,""</i>",0,0.0,,,,73.44,75.36
24,"00:01:15,445","00:01:16,765",<i>you're in for a lovely evening.</i>,1,1.4500000000000028,"#7, ","76.55, ","78.0, ",75.44,76.77
25,"00:01:17,965","00:01:19,845","<i>If you're thinking,</i> <i>""That was a bit much, actually...""</i>",0,0.0,,,,77.97,79.84
26,"00:01:20,645","00:01:22,245",<i>It's going to be</i> <i>a fucking long night for you.</i>,1,1.7800000000000011,"#8, ","82.46, ","84.24, ",80.64,82.25
27,"00:01:23,845","00:01:25,165",<i>[Jimmy chuckles]</i>,1,2.0900000000000034,"#9, ","84.95, ","87.04, ",83.84,85.17
28,"00:01:27,445","00:01:30,245",<i>Do you know the average person</i> <i>laughs out loud</i>,0,0.0,,,,87.44,90.25
29,"00:01:30,325","00:01:31,965",<i>ten times a day?</i>,0,0.0,,,,90.33,91.97
30,"00:01:32,045","00:01:33,445","<i>Not everyone, obviously.</i>",0,0.0,,,,92.05,93.44
31,"00:01:34,125","00:01:36,965",<i>If you work in a hospice</i> <i>or with learning disabled adults...</i>,1,1.3100000000000023,"#10, ","97.08, ","98.39, ",94.12,96.97
32,"00:01:38,445","00:01:39,845",<i>it could be ten times that.</i>,1,2.069999999999993,"#11, ","99.76, ","101.83, ",98.44,99.84
33,"00:01:41,965","00:01:43,525",<i>Sky's the limit. Dare to dream.</i>,1,1.1099999999999994,"#12, ","103.88, ","104.99, ",101.97,103.53
34,"00:01:46,125","00:01:49,085",<i>They say that laughter</i> <i>is the best medicine.</i>,0,0.0,,,,106.12,109.08
35,"00:01:49,165","00:01:50,885","<i>So maybe, just maybe,</i>",0,0.0,,,,109.17,110.89
36,"00:01:50,965","00:01:52,925",<i>if we all keep</i> <i>laughing at people in wheelchairs...</i>,0,0.0,,,,110.97,112.92
37,"00:01:53,125","00:01:55,645","<i>[audience laughing, groaning]</i>",1,3.019999999999996,"#13, ","113.17, ","116.19, ",113.12,115.64
38,"00:01:57,925","00:02:00,085","<i>You look slightly concerned there, madam.</i>",1,1.4200000000000017,"#14, ","119.86, ","121.28, ",117.92,120.08
39,"00:02:01,045","00:02:02,685",<i>Let me just take a moment to reassure you.</i>,0,0.0,,,,121.05,122.69
40,"00:02:02,765","00:02:03,965","<i>During that last joke,</i>",0,0.0,,,,122.77,123.97
41,"00:02:04,045","00:02:06,485",<i>no-one in a wheelchair</i> <i>has ever walked out.</i>,1,8.259999999999991,"#15, ","126.87, ","135.13, ",124.05,126.48
42,"00:02:14,845","00:02:16,245","<i>Look, before we start properly,</i>",0,0.0,,,,134.84,136.25
43,"00:02:16,325","00:02:19,045","<i>we should probably talk</i> <i>about how PC works in comedy,</i>",0,0.0,,,,136.32,139.04
44,"00:02:19,125","00:02:22,045",<i>because there are rules and regulations</i> <i>that govern what I can</i>,0,0.0,,,,139.12,142.04
45,"00:02:22,125","00:02:24,045",<i>and what I can't say up here on stage.</i>,0,0.0,,,,142.12,144.04
46,"00:02:24,125","00:02:26,685","<i>So basically, how PC works in comedy is,</i>",0,0.0,,,,144.12,146.69
47,"00:02:26,765","00:02:28,805","<i>if you're directly involved</i> <i>or affected by something,</i>",0,0.0,,,,146.76,148.81
48,"00:02:28,885","00:02:29,805",<i>you get a free pass.</i>,0,0.0,,,,148.88,149.81
49,"00:02:29,885","00:02:32,085",<i>You're allowed to joke about that thing.</i>,0,0.0,,,,149.88,152.09
