,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,881","00:00:10,051",A NETFLIX ORIGINAL COMEDY SPECIAL,0,0.0,,,,6.88,10.05
1,"00:00:10,135","00:00:11,428",[distant traffic],1,6.240000000000002,"#0, ","11.27, ","17.51, ",10.13,11.43
2,"00:00:11,511","00:00:13,680",LIVE NATION PRESENTS TREVOR NOAH,0,0.0,,,,11.51,13.68
3,"00:00:15,181","00:00:18,810","[presenter]  Beautiful people, put your hands together for Trevor Noah.",0,0.0,,,,15.18,18.81
4,"00:00:19,019","00:00:23,023",[shouting and whooping],1,0.6699999999999982,"#1, ","20.44, ","21.11, ",19.02,23.02
5,"00:00:23,106","00:00:27,110",[hip hop intro music],1,6.52,"#2, ","23.97, ","30.49, ",23.11,27.11
6,"00:00:27,193","00:00:29,738",[applause],0,0.0,,,,27.19,29.74
7,"00:00:29,821","00:00:32,240","What's going on, Los Angeles?",1,8.029999999999998,"#3, ","31.88, ","39.91, ",29.82,32.24
8,"00:00:32,657","00:00:34,868",[louder cheering],0,0.0,,,,32.66,34.87
9,"00:00:34,951","00:00:36,036",Welcome to the show.,0,0.0,,,,34.95,36.04
10,"00:00:36,953","00:00:38,246",Thank you for coming out.,0,0.0,,,,36.95,38.25
11,"00:00:38,830","00:00:40,081",Thank you for being here.,1,6.149999999999999,"#4, ","41.76, ","47.91, ",38.83,40.08
12,"00:00:42,042","00:00:43,293",This is so much fun.,0,0.0,,,,42.04,43.29
13,"00:00:43,585","00:00:44,544",Welcome out.,0,0.0,,,,43.59,44.54
14,"00:00:45,295","00:00:46,671","Oh, look at all of you.",0,0.0,,,,45.3,46.67
15,"00:00:48,089","00:00:49,049",This is so dope.,0,0.0,,,,48.09,49.05
16,"00:00:49,382","00:00:50,216",I love LA.,0,0.0,,,,49.38,50.22
17,"00:00:50,300","00:00:51,551",I love everything about LA.,0,0.0,,,,50.3,51.55
18,"00:00:51,634","00:00:53,887","Even the things people hate about LA, I love.",0,0.0,,,,51.63,53.89
19,"00:00:54,095","00:00:55,430",I love the traffic in LA.,0,0.0,,,,54.09,55.43
20,"00:00:55,513","00:00:56,931",lt's like one of my favorite experiences.,0,0.0,,,,55.51,56.93
21,"00:00:57,015","00:00:58,933","Yeah, when you don't live here, it's great.",0,0.0,,,,57.02,58.93
22,"00:00:59,184","00:01:00,018",It's wonderful.,0,0.0,,,,59.18,60.02
23,"00:01:00,101","00:01:02,562","Because you get to be a part of it, but it's not yours forever.",0,0.0,,,,60.1,62.56
24,"00:01:02,645","00:01:04,731","It's like anther person's child, you know what I'm saying?",0,0.0,,,,62.65,64.73
25,"00:01:04,814","00:01:07,275","Yeah, you get to be like, ""This is crazy. Have it back.""",2,2.760000000000005,"#5, #6, ","68.15, 72.88, ","68.78, 75.01, ",64.81,67.28
26,"00:01:07,358","00:01:09,027",-That's what it feels like. -[laughter],0,0.0,,,,67.36,69.03
27,"00:01:13,323","00:01:14,574","-I love it, man. -[indistinct shout]",0,0.0,,,,73.32,74.57
28,"00:01:14,657","00:01:15,700",I love the vibe.,0,0.0,,,,74.66,75.7
29,"00:01:15,784","00:01:17,494",You know? I love driving out here.,0,0.0,,,,75.78,77.49
