,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:07,049","00:00:12,054",[speakers: pop ballad playing],0,0.0,,,,7.05,12.05
1,"00:00:14,056","00:00:16,683",[crossing bell clanging],1,1.7100000000000009,"#0, ","23.07, ","24.78, ",14.06,16.68
2,"00:00:24,942","00:00:27,194","I was, like, “You know what? If you’re gonna fuck with me,",1,5.449999999999999,"#1, ","25.09, ","30.54, ",24.94,27.19
3,"00:00:27,277","00:00:29,154",I’m gonna have you killed.”,0,0.0,,,,27.28,29.15
4,"00:00:29,238","00:00:31,907","But then that guy was like, “I don’t know if I can handle it.”",0,0.0,,,,29.24,31.91
5,"00:00:31,990","00:00:35,577","And I was like, “Of course you can’t! Nobody can handle the heat!”",1,1.0600000000000023,"#2, ","32.14, ","33.2, ",31.99,35.58
6,"00:00:35,661","00:00:37,579",You guys know. I bring heat.,0,0.0,,,,35.66,37.58
7,"00:00:37,663","00:00:40,332","Buddy, it’s broken glass, so don’t touch it.",0,0.0,,,,37.66,40.33
8,"00:00:41,416","00:00:44,544","Yeah-- No, don’t walk around with your shoes off.",0,0.0,,,,41.42,44.54
9,"00:00:44,628","00:00:46,046",Okay.,0,0.0,,,,44.63,46.05
10,"00:00:46,129","00:00:48,966","All right, buddy, I gotta go. Tonight’s the big show.",0,0.0,,,,46.13,48.97
11,"00:00:49,049","00:00:51,134","Okay. I love you. All right, bye.",0,0.0,,,,49.05,51.13
12,"00:00:52,219","00:00:53,804",All right.,1,4.109999999999999,"#3, ","52.64, ","56.75, ",52.22,53.8
13,"00:00:53,887","00:00:56,682",So I had that guy fucking killed. I had him fucking killed.,0,0.0,,,,53.89,56.68
14,"00:00:56,765","00:00:58,684","And that guy was a theater owner too, right?",0,0.0,,,,56.77,58.68
15,"00:00:58,767","00:01:01,645","Yeah, that guy was the theater owner. He was the owner of the theater.",0,0.0,,,,58.77,61.65
16,"00:01:01,728","00:01:03,438",Now he’s dead.,1,1.6799999999999997,"#4, ","63.35, ","65.03, ",61.73,63.44
17,"00:01:03,522","00:01:06,316","-[coughs] -What, do you got Zika?",0,0.0,,,,63.52,66.32
18,"00:01:06,400","00:01:11,196",Hey. Bob. Theater owner. You guys can start the show whenever you’re ready.,0,0.0,,,,66.4,71.2
19,"00:01:11,280","00:01:12,322",Crowd sounds electric.,0,0.0,,,,71.28,72.32
20,"00:01:12,406","00:01:14,783",Yeah! Why wouldn’t they?,0,0.0,,,,72.41,74.78
21,"00:01:16,201","00:01:18,912","Well, I trust you guys to know where the stage is.",0,0.0,,,,76.2,78.91
22,"00:01:18,996","00:01:21,498",Obviously we know how to get to the stage!,0,0.0,,,,79.0,81.5
23,"00:01:21,582","00:01:23,584",Jesus Christ!,0,0.0,,,,81.58,83.58
24,"00:01:23,667","00:01:24,751",Cheers.,0,0.0,,,,83.67,84.75
25,"00:01:28,714","00:01:30,132",Ah.,1,4.1000000000000085,"#5, ","89.05, ","93.15, ",88.71,90.13
26,"00:01:30,215","00:01:33,135",Yeah!,0,0.0,,,,90.22,93.14
27,"00:01:33,218","00:01:34,678",Let’s rock!,0,0.0,,,,93.22,94.68
28,"00:01:35,762","00:01:37,264",Whoo!,1,1.1500000000000057,"#6, ","97.71, ","98.86, ",95.76,97.26
29,"00:01:38,223","00:01:42,144",[rock funk playing],4,8.439999999999998,"#7, #8, #9, #10, ","100.65, 104.08, 106.11, 110.27, ","102.13, 105.74, 109.12, 112.56, ",98.22,102.14
30,"00:01:51,528","00:01:53,739",[man] ♪ <i>You know that man</i> ♪,0,0.0,,,,111.53,113.74
31,"00:01:53,822","00:01:55,991",♪ <i>He’s a hell of a man</i> ♪,1,1.3200000000000074,"#11, ","113.94, ","115.26, ",113.82,115.99
32,"00:01:57,618","00:02:01,413",♪ <i>He’s a bad motherfucker</i> <i>With a mike in his hand</i> ♪,3,4.469999999999999,"#12, #13, #14, ","117.66, 119.38, 122.48, ","118.81, 121.05, 124.13, ",117.62,121.41
33,"00:02:03,165","00:02:06,209",♪ <i>Pimpin’ stages all over the world</i> ♪,0,0.0,,,,123.17,126.21
