,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:18,768","00:00:22,188","<i>You're... You're... You're... fun, </i> <i>you're talented, you're great.</i>",0,0.0,,,,18.77,22.19
1,"00:00:22,272","00:00:24,399","<i>Look at this face. Look, right?</i>",0,0.0,,,,22.27,24.4
2,"00:00:24,482","00:00:27,318","<i>All the positivity, </i> <i>you take it out there...</i>",0,0.0,,,,24.48,27.32
3,"00:00:27,402","00:00:30,155","<i>By the way, this is a small room,</i> <i>75 people,</i>",0,0.0,,,,27.4,30.16
4,"00:00:30,697","00:00:32,365",<i>but play like it's 80.</i>,1,0.8699999999999974,"#3, ","33.1, ","33.97, ",30.7,32.37
5,"00:00:34,659","00:00:37,579","<i>And act happy, you hear me?</i> <i>We always have to look happy.</i>",0,0.0,,,,34.66,37.58
6,"00:00:37,662","00:00:40,165","<i>Oh, cos that's how you're happy?</i>",0,0.0,,,,37.66,40.16
7,"00:00:40,248","00:00:42,625","<i>-Look who's here. Shut up, right?</i> <i>-Fuck.</i>",4,22.1,"#4, #5, #6, #7, ","43.85, 49.12, 54.51, 62.42, ","48.72, 53.96, 60.93, 68.39, ",40.25,42.62
8,"00:01:08,443","00:01:12,072","<i>Ladies and gentlemen,</i> <i>comedy's national treasure, Todd Glass!</i>",3,44.02000000000001,"#8, #9, #10, ","71.83, 73.67, 99.95, ","72.68, 98.78, 118.01, ",68.44,72.07
9,"00:01:41,226","00:01:42,227",<i>What?</i>,0,0.0,,,,101.23,102.23
10,"00:01:45,897","00:01:46,898",<i>What? I...</i>,0,0.0,,,,105.9,106.9
11,"00:01:47,440","00:01:49,692",<i>Shut up! Shut the fuck up!</i>,0,0.0,,,,107.44,109.69
12,"00:01:50,193","00:01:51,861",<i>I did not expect this.</i>,0,0.0,,,,110.19,111.86
13,"00:01:51,945","00:01:54,697",<i>Get a close up of this fucker</i> <i>right over here.</i>,0,0.0,,,,111.94,114.7
14,"00:01:55,323","00:01:57,075",<i>You watch this...</i>,0,0.0,,,,115.32,117.08
15,"00:01:58,201","00:01:59,994","<i>That's right, everybody.</i>",1,7.750000000000014,"#11, ","120.36, ","128.11, ",118.2,119.99
16,"00:02:01,371","00:02:02,497",<i>I know what I'm doing.</i>,1,1.8700000000000045,"#12, ","129.17, ","131.04, ",121.37,122.5
17,"00:02:10,004","00:02:12,465","<i>Some guys wouldn't do this much,</i> <i>but I go for it.</i>",1,7.799999999999983,"#13, ","132.4, ","140.2, ",130.0,132.47
18,"00:02:12,549","00:02:14,801","<i>If it costs extra, I don't give a shit.</i>",1,4.860000000000014,"#14, ","140.91, ","145.77, ",132.55,134.8
19,"00:02:21,641","00:02:23,643",<i>Woah!</i>,0,0.0,,,,141.64,143.64
20,"00:02:25,687","00:02:28,731",<i>How you enjoying my standup so far? </i> <i>Shut up!</i>,1,7.389999999999986,"#15, ","147.99, ","155.38, ",145.69,148.73
21,"00:02:34,737","00:02:36,739",<i>Sure I play it big.</i>,1,0.9499999999999886,"#16, ","155.83, ","156.78, ",154.74,156.74
22,"00:02:36,823","00:02:39,742","<i>Sure I play it big. Enough already, right?</i>",2,6.030000000000001,"#17, #18, ","158.0, 159.64, ","158.82, 164.85, ",156.82,159.74
23,"00:02:40,160","00:02:41,661",<i>What?</i>,0,0.0,,,,160.16,161.66
24,"00:02:43,204","00:02:44,956",<i>Watch this.</i>,0,0.0,,,,163.2,164.96
25,"00:02:45,165","00:02:46,791","<i>Wow, let's get started, right?</i>",1,1.509999999999991,"#19, ","166.81, ","168.32, ",165.16,166.79
26,"00:02:47,792","00:02:52,589",<i>I wanna let you know I'm not going to do </i> <i>insult crowd work.</i>,0,0.0,,,,167.79,172.59
27,"00:02:52,672","00:02:54,799","<i>As a matter of fact, I won an award</i>",0,0.0,,,,172.67,174.8
28,"00:02:54,883","00:02:57,468",<i>for doing the most positive crowd work.</i>,0,0.0,,,,174.88,177.47
29,"00:02:57,552","00:03:00,138","<i>-I won an award--</i> <i>-Oh, I won an award!</i>",0,0.0,,,,177.55,180.14
30,"00:03:00,221","00:03:03,391","<i>Well, I don't know</i> <i>if it's that big of a deal--</i>",1,2.3799999999999955,"#20, ","180.72, ","183.1, ",180.22,183.39
31,"00:03:03,474","00:03:06,269","<i>I'm so fancy.</i> <i>I'm Todd Glass, I win awards!</i>",1,1.1599999999999966,"#21, ","186.06, ","187.22, ",183.47,186.27
32,"00:03:06,352","00:03:07,645","<i>Well, I don't--</i>",0,0.0,,,,186.35,187.65
