,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,131","00:00:07,465",[applause],0,0.0,,,,6.13,7.46
1,"00:00:07,549","00:00:08,591",[Johnny Carson] <i>My uh...</i>,0,0.0,,,,7.55,8.59
2,"00:00:09,968","00:00:13,054",<i>...next guest is a young comedian</i> <i>making his debut on </i>The Tonight Show.,0,0.0,,,,9.97,13.05
3,"00:00:13,138","00:00:14,472",<i>He is from New York City.</i>,1,1.2599999999999998,"#1, ","14.14, ","15.4, ",13.14,14.47
4,"00:00:14,556","00:00:17,183","He's worked a lot of small clubs, both in New York and Los Angeles.",0,0.0,,,,14.56,17.18
5,"00:00:17,267","00:00:18,810","Welcome him, please; Jerry Seinfeld.",1,1.0499999999999972,"#2, ","18.94, ","19.99, ",17.27,18.81
6,"00:00:20,311","00:00:21,896","[Jerry Seinfeld] <i>In mid-70s New York,</i>",0,0.0,,,,20.31,21.9
7,"00:00:21,980","00:00:24,983",<i>there were only two places</i> <i>you could even see new comedians.</i>,0,0.0,,,,21.98,24.98
8,"00:00:25,066","00:00:27,569",<i>A stand-up comedian</i> <i>was just a novelty act.</i>,0,0.0,,,,25.07,27.57
9,"00:00:27,652","00:00:30,196","<i>They would have one</i> <i>in front of a singer or a rock band,</i>",0,0.0,,,,27.65,30.2
10,"00:00:30,280","00:00:33,283",<i>and just to be that</i> <i>was the most glorious dream of my life.</i>,0,0.0,,,,30.28,33.28
11,"00:00:33,366","00:00:34,826",<i>That's all I wanted.</i>,0,0.0,,,,33.37,34.83
12,"00:00:34,909","00:00:37,203","<i>And it's funny,</i> <i>but I was actually sitting on a ledge</i>",0,0.0,,,,34.91,37.2
13,"00:00:37,287","00:00:39,122","<i>when I decided to make that leap,</i>",0,0.0,,,,37.29,39.12
14,"00:00:39,205","00:00:40,040",<i>right here.</i>,1,0.7100000000000009,"#3, ","39.93, ","40.64, ",39.2,40.04
15,"00:00:40,123","00:00:42,500",And this is the exact spot.,0,0.0,,,,40.12,42.5
16,"00:00:42,584","00:00:44,335","[""Inky Dinky Wang Dang Doo"" playing]",1,3.3000000000000043,"#4, ","49.16, ","52.46, ",42.58,44.34
17,"00:00:53,553","00:00:55,972",<i>♪ Inky dinky wang dang doo ♪</i>,0,0.0,,,,53.55,55.97
18,"00:00:56,056","00:00:57,140",<i>♪ Whoo-hoo! ♪</i>,0,0.0,,,,56.06,57.14
19,"00:00:57,223","00:01:00,268","<i>♪ Baby, baby I love you ♪</i>",1,0.8400000000000034,"#5, ","59.36, ","60.2, ",57.22,60.27
20,"00:01:01,269","00:01:03,772",<i>♪ Inky dinky zigzag zoo ♪</i>,1,1.7800000000000011,"#6, ","61.79, ","63.57, ",61.27,63.77
21,"00:01:04,397","00:01:08,777","<i>♪ Oh, girl, I got my eyes on you ♪</i>",2,10.809999999999988,"#7, #8, ","66.83, 68.4, ","67.38, 78.66, ",64.4,68.78
22,"00:01:08,860","00:01:11,571",<i>♪ Inky dinky zing zang zoo ♪</i>,0,0.0,,,,68.86,71.57
23,"00:01:12,447","00:01:15,950",<i>♪ I want a kiss from your lips ♪</i>,0,0.0,,,,72.45,75.95
24,"00:01:16,534","00:01:17,786",<i>♪ Inky dinky ding dang doo... ♪</i>,0,0.0,,,,76.53,77.79
25,"00:01:17,869","00:01:19,996",You guys are a good group. Are you ready for the show?,1,3.319999999999993,"#9, ","80.12, ","83.44, ",77.87,80.0
26,"00:01:20,622","00:01:23,166","Yes? OK, good for you guys. Great.",0,0.0,,,,80.62,83.17
27,"00:01:23,249","00:01:26,795",He started here uh... as one of the regulars here at The Comic Strip,0,0.0,,,,83.25,86.8
28,"00:01:26,878","00:01:28,755",back in the summer of 1976.,0,0.0,,,,86.88,88.75
29,"00:01:29,547","00:01:31,174",Let's welcome him back home.,0,0.0,,,,89.55,91.17
30,"00:01:31,966","00:01:33,676",Jerry Seinfeld!,1,0.9200000000000017,"#10, ","92.89, ","93.81, ",91.97,93.68
31,"00:01:33,760","00:01:35,011",[cheering and applause],1,0.9500000000000028,"#11, ","96.41, ","97.36, ",93.76,95.01
32,"00:01:36,513","00:01:38,389",<i>♪ Zingy zangy zing zang zow ♪</i>,0,0.0,,,,96.51,98.39
33,"00:01:38,473","00:01:42,393","<i>♪ Sweet darling, and I've got to have</i> <i>Your loving right now... ♪</i>",1,2.259999999999991,"#12, ","99.79, ","102.05, ",98.47,102.39
34,"00:01:42,477","00:01:43,478",[cheering],1,1.2000000000000028,"#13, ","103.69, ","104.89, ",102.48,103.48
35,"00:01:44,604","00:01:45,855",Are you kidding me?,1,2.8299999999999983,"#14, ","107.36, ","110.19, ",104.6,105.86
36,"00:01:49,400","00:01:50,401",Thank you.,0,0.0,,,,109.4,110.4
37,"00:01:50,902","00:01:52,529",Thank you very much.,1,1.8900000000000006,"#15, ","111.84, ","113.73, ",110.9,112.53
38,"00:01:53,863","00:01:55,949",Thank you. Nice to be here.,1,4.430000000000007,"#16, ","114.85, ","119.28, ",113.86,115.95
39,"00:01:56,032","00:01:57,867",I can't believe I'm back here.,0,0.0,,,,116.03,117.87
40,"00:01:58,868","00:02:00,787",This is really great. Thank you.,1,4.409999999999997,"#17, ","120.94, ","125.35, ",118.87,120.79
41,"00:02:02,831","00:02:03,832",Thank you.,0,0.0,,,,122.83,123.83
42,"00:02:05,416","00:02:07,585",Thank you very much. How do you like the jacket?,0,0.0,,,,125.42,127.58
43,"00:02:07,669","00:02:08,503",[cheering],1,1.4599999999999937,"#18, ","127.77, ","129.23, ",127.67,128.5
44,"00:02:08,586","00:02:09,963","Yeah, this is my favorite jacket.",0,0.0,,,,128.59,129.96
45,"00:02:10,046","00:02:13,091","It's a special night and I want to wear my special jacket,",1,1.3500000000000227,"#19, ","132.64, ","133.99, ",130.05,133.09
46,"00:02:13,174","00:02:15,760","because I'm back at the Comic Strip,",0,0.0,,,,133.17,135.76
47,"00:02:15,844","00:02:18,847",which is where I started my entire career -,0,0.0,,,,135.84,138.85
48,"00:02:18,930","00:02:21,057","right here, on this stage.",1,8.509999999999991,"#20, ","140.72, ","149.23, ",138.93,141.06
49,"00:02:21,141","00:02:22,142",[cheering],0,0.0,,,,141.14,142.14
50,"00:02:28,773","00:02:30,483",And uh I'll tell you the whole story.,0,0.0,,,,148.77,150.48
51,"00:02:30,567","00:02:32,527",I'll tell you how it all happened.,0,0.0,,,,150.57,152.53
52,"00:02:32,610","00:02:34,445",I was living in Massapequa.,0,0.0,,,,152.61,154.44
53,"00:02:34,529","00:02:36,197",I'm born in Brooklyn.,0,0.0,,,,154.53,156.2
54,"00:02:36,698","00:02:38,616",That's my home borough.,0,0.0,,,,156.7,158.62
55,"00:02:38,700","00:02:42,036","And then my parents moved out to Massapequa, which is an Indian name.",0,0.0,,,,158.7,162.04
56,"00:02:42,120","00:02:43,663","It means ""by the mall.""",1,1.259999999999991,"#21, ","163.8, ","165.06, ",162.12,163.66
57,"00:02:43,746","00:02:45,165",[laughter],0,0.0,,,,163.75,165.16
58,"00:02:45,248","00:02:48,001","Even the Native Americans could sense,",0,0.0,,,,165.25,168.0
59,"00:02:48,084","00:02:51,170",once the Jews and the Italians get out here...,0,0.0,,,,168.08,171.17
60,"00:02:52,088","00:02:54,257",brick-and-mortar retail's going to crush.,0,0.0,,,,172.09,174.26
61,"00:02:55,049","00:02:57,802",Let's lose the teepees. These people need parking.,1,1.0100000000000193,"#22, ","177.82, ","178.83, ",175.05,177.8
62,"00:02:57,886","00:02:59,304",[laughter and applause],0,0.0,,,,177.89,179.3
63,"00:03:02,932","00:03:06,060",So we moved <i>out </i>from the city to <i>on </i>Long Island.,0,0.0,,,,182.93,186.06
64,"00:03:06,144","00:03:09,147","You don't live <i>in </i>Long Island, you live <i>on </i>Long Island.",0,0.0,,,,186.14,189.15
