,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,047","00:00:08,049",[hip-hop music plays],0,0.0,,,,6.05,8.05
1,"00:00:12,804","00:00:15,223","[Marlon] How the fuck we doing, DC? We good?",3,6.120000000000008,"#1, #2, #3, ","27.74, 31.47, 37.29, ","29.61, 33.24, 39.77, ",12.8,15.22
2,"00:00:15,306","00:00:17,308",[crowd cheers],0,0.0,,,,15.31,17.31
3,"00:00:37,662","00:00:39,789","That music gets you hyped, man.",0,0.0,,,,37.66,39.79
4,"00:00:39,873","00:00:42,250",I see why there's so many shootouts in hip-hop clubs.,1,2.259999999999998,"#4, ","41.95, ","44.21, ",39.87,42.25
5,"00:00:43,918","00:00:47,797","It's the music, man. Make you feel like you punched your best friend in the face.",0,0.0,,,,43.92,47.8
6,"00:00:47,881","00:00:50,467","""I'm hyped! I'll punch a nigga in the face with a right!""",1,3.539999999999999,"#5, ","50.19, ","53.73, ",47.88,50.47
7,"00:00:53,219","00:00:55,805","""Damn. My bad, Larry. Shit.",1,1.5399999999999991,"#6, ","54.78, ","56.32, ",53.22,55.8
8,"00:00:56,389","00:00:59,893",You did the same shit to me with that Lil Uzi song last week.,1,0.7000000000000028,"#7, ","59.44, ","60.14, ",56.39,59.89
9,"00:00:59,976","00:01:02,353","No. You shot me right there.""",0,0.0,,,,59.98,62.35
10,"00:01:03,980","00:01:05,565","I, like, still party. You know?",0,0.0,,,,63.98,65.56
11,"00:01:05,648","00:01:08,401","Yeah, I'm 45. I'm a... yeah.",1,4.3700000000000045,"#8, ","67.32, ","71.69, ",65.65,68.4
12,"00:01:08,485","00:01:11,154",[crowd cheers],0,0.0,,,,68.48,71.15
13,"00:01:11,237","00:01:13,448",You know that black don't crack unless you smoke it.,1,2.3100000000000023,"#9, ","72.96, ","75.27, ",71.24,73.45
14,"00:01:13,531","00:01:15,533",[crowd laughs],0,0.0,,,,73.53,75.53
15,"00:01:16,576","00:01:18,787","No, but I still party. I'm like an old-young nigga.",0,0.0,,,,76.58,78.79
16,"00:01:18,870","00:01:19,704",Like...,0,0.0,,,,78.87,79.7
17,"00:01:19,871","00:01:21,289",You know what I mean? Like...,0,0.0,,,,79.87,81.29
18,"00:01:21,372","00:01:23,625",I'm not like the nigga that wears the Fubu and the...,1,2.069999999999993,"#10, ","83.4, ","85.47, ",81.37,83.62
19,"00:01:24,417","00:01:27,087","and the Lugz and the big puffy jacket,",0,0.0,,,,84.42,87.09
20,"00:01:27,170","00:01:29,672",with the receding hairline and the Yankee cap. I ain't him.,1,1.5900000000000034,"#11, ","89.09, ","90.68, ",87.17,89.67
21,"00:01:30,465","00:01:33,551","I'm the skinny jeans, new 2.0, young-old nigga.",1,0.980000000000004,"#12, ","93.83, ","94.81, ",90.47,93.55
22,"00:01:34,552","00:01:35,887","No. And then girls, when they dance,",0,0.0,,,,94.55,95.89
23,"00:01:35,970","00:01:38,765","they come real low and I'm like, ""Hey, I'm young in the face",0,0.0,,,,95.97,98.77
24,"00:01:38,848","00:01:40,475","and old in the knees. You--""",1,2.1299999999999955,"#13, ","99.93, ","102.06, ",98.85,100.47
25,"00:01:41,559","00:01:43,520","They be going down here, like, ""Hey...""",1,1.019999999999996,"#14, ","103.47, ","104.49, ",101.56,103.52
26,"00:01:43,603","00:01:45,939","I'm like, ""Baby, I can't follow you down there.",1,1.0200000000000102,"#15, ","105.96, ","106.98, ",103.6,105.94
27,"00:01:46,022","00:01:49,609","When I get to L-position, my black ass come right back up.""",1,2.6299999999999955,"#16, ","108.76, ","111.39, ",106.02,109.61
28,"00:01:50,819","00:01:52,612","No. 'Cause I don't wanna be that nigga that go down,",0,0.0,,,,110.82,112.61
29,"00:01:52,695","00:01:54,405","try and chase it, like, ""Hey...""",1,1.3900000000000006,"#17, ","113.2, ","114.59, ",112.69,114.41
30,"00:01:54,614","00:01:56,616","And your old ass gets stuck down there,",1,1.4500000000000028,"#18, ","116.38, ","117.83, ",114.61,116.62
31,"00:01:57,325","00:01:58,952",and she got to help you up.,1,2.019999999999996,"#19, ","118.7, ","120.72, ",117.33,118.95
32,"00:01:59,869","00:02:01,788","And you hear your knees pop on the way up,",1,2.4399999999999977,"#20, ","121.45, ","123.89, ",119.87,121.79
33,"00:02:01,871","00:02:03,123","""Pop, pop, pop, pop!""",0,0.0,,,,121.87,123.12
34,"00:02:03,665","00:02:05,625","It's so loud, niggas think they shooting, ""Pop, pop, pop!""",1,1.9500000000000028,"#21, ","125.59, ","127.54, ",123.67,125.62
35,"00:02:05,708","00:02:07,168","""Oh, shit! They shooting!""",0,0.0,,,,125.71,127.17
36,"00:02:07,919","00:02:09,963","""Naw, they ain't shooting. That's just my knees, man.""",1,2.8499999999999943,"#22, ","129.32, ","132.17, ",127.92,129.96
37,"00:02:11,464","00:02:13,883",I can't commit physically to a song,0,0.0,,,,131.46,133.88
38,"00:02:14,259","00:02:16,261",until I know what the fucking words are.,0,0.0,,,,134.26,136.26
39,"00:02:16,344","00:02:19,180","I'm sorry, these-- Lyrics to these songs be crazy.",0,0.0,,,,136.34,139.18
40,"00:02:19,264","00:02:21,474","They be like, ""I'm sucking dick in the closet--""",1,9.140000000000015,"#23, ","141.39, ","150.53, ",139.26,141.47
41,"00:02:21,558","00:02:22,767","""Naw, I'm good on that.",0,0.0,,,,141.56,142.77
42,"00:02:30,316","00:02:32,902","Nah. I'mma sit this one out. I'm waiting for some Usher to come on,",1,3.210000000000008,"#24, ","152.1, ","155.31, ",150.32,152.9
43,"00:02:32,986","00:02:33,987",something safe.,1,3.769999999999982,"#25, ","155.52, ","159.29, ",152.99,153.99
44,"00:02:38,825","00:02:40,910","I'm saying, you know the good part of the song's coming on--",0,0.0,,,,158.82,160.91
45,"00:02:40,994","00:02:43,329","You know, it's funny, like, you could tell when the good part come on",0,0.0,,,,160.99,163.33
46,"00:02:43,413","00:02:47,125","'cause, brothers, we be like, ""Oh! This my shit, right here!""",1,0.8300000000000125,"#26, ","166.79, ","167.62, ",163.41,167.12
47,"00:02:47,292","00:02:49,836",It's funny 'cause black women start stretching on your ass--,0,0.0,,,,167.29,169.84
48,"00:02:49,919","00:02:53,798","It be like, ""Aw, this my song right here! I'm about to twerk the shit out--",1,4.280000000000001,"#27, ","171.73, ","176.01, ",169.92,173.8
49,"00:02:55,717","00:02:58,011","No. I'mma twerk the shit out this, girl.",0,0.0,,,,175.72,178.01
50,"00:02:58,094","00:03:01,598","I dislocated my clitoris, popping my pussy to this.""",1,5.8700000000000045,"#28, ","179.98, ","185.85, ",178.09,181.6
51,"00:03:04,267","00:03:07,562","""Girl, I broke my hymen twice on this part.",1,4.549999999999983,"#29, ","186.86, ","191.41, ",184.27,187.56
52,"00:03:07,645","00:03:08,730","Right here.""",0,0.0,,,,187.65,188.73
53,"00:03:11,858","00:03:13,526","Some of these rappers, they spend their money",0,0.0,,,,191.86,193.53
54,"00:03:13,610","00:03:15,195",on frivolous shit. You know what they need?,0,0.0,,,,193.61,195.19
55,"00:03:15,278","00:03:18,406","They need, like, some financial advisors.",0,0.0,,,,195.28,198.41
56,"00:03:18,615","00:03:21,868","They need to sit down with a nigga that's Charles Schwab or Merrill Lynch,",0,0.0,,,,198.62,201.87
57,"00:03:21,951","00:03:23,119","you know, before they write they rhymes.",1,1.5,"#30, ","203.78, ","205.28, ",201.95,203.12
58,"00:03:23,912","00:03:25,330",♪ I got nine cars-- ♪,0,0.0,,,,203.91,205.33
59,"00:03:25,413","00:03:28,041","""Wait, nigga. Those are depreciating assets.",1,2.819999999999993,"#31, ","207.53, ","210.35, ",205.41,208.04
60,"00:03:29,709","00:03:32,837","You wanna put that money on a nice condominium for yourself.""",1,1.0300000000000011,"#32, ","212.52, ","213.55, ",209.71,212.84
61,"00:03:33,421","00:03:34,839",♪ I'm poppin' bottles with models ♪,0,0.0,,,,213.42,214.84
62,"00:03:34,923","00:03:37,884","""Hold on, now. Those bottles are $700 in the club.",1,0.9899999999999807,"#33, ","217.86, ","218.85, ",214.92,217.88
63,"00:03:38,176","00:03:40,762","You could take your ass right down to Costco...""",1,2.710000000000008,"#34, ","220.17, ","222.88, ",218.18,220.76
64,"00:03:40,845","00:03:42,847",[audience laughs],1,1.460000000000008,"#35, ","224.13, ","225.59, ",220.84,222.85
65,"00:03:45,141","00:03:48,519","""You get the same bottle for 29.99.",1,2.289999999999992,"#36, ","227.49, ","229.78, ",225.14,228.52
66,"00:03:49,145","00:03:52,815","And if you get the red tag special, you'll get it for 24.99.",1,1.1500000000000057,"#37, ","232.12, ","233.27, ",229.15,232.81
67,"00:03:53,149","00:03:54,943",And don't pop bottles with models.,0,0.0,,,,233.15,234.94
68,"00:03:55,026","00:03:58,655",No. They do cocaine and they can fucking drink all night.,1,0.9099999999999966,"#38, ","238.06, ","238.97, ",235.03,238.66
69,"00:03:58,738","00:04:01,908","Go get you a nice, regular bitch that got to work in the morning.""",1,7.0,"#39, ","241.04, ","248.04, ",238.74,241.91
70,"00:04:07,622","00:04:09,791",♪ I got a mouth full of gold teeth ♪,0,0.0,,,,247.62,249.79
71,"00:04:09,874","00:04:12,252","""Well, brother, now you on to something.",1,0.8700000000000045,"#40, ","252.06, ","252.93, ",249.87,252.25
72,"00:04:13,211","00:04:16,589","'Cause gold stocks is making a comeback, ever since Brexit.""",1,1.5199999999999818,"#41, ","256.35, ","257.87, ",253.21,256.59
73,"00:04:17,507","00:04:19,759","Look, you hear the spatter of Republican laughter.",0,0.0,,,,257.51,259.76
74,"00:04:19,842","00:04:20,677",[chortles],1,2.069999999999993,"#42, ","260.2, ","262.27, ",259.84,260.68
75,"00:04:21,469","00:04:23,721",Only the people with money could laugh at that last joke.,1,0.9399999999999977,"#43, ","263.0, ","263.94, ",261.47,263.72
76,"00:04:23,846","00:04:24,931",People with money was like...,2,8.089999999999975,"#44, #45, ","265.44, 271.68, ","270.94, 274.27, ",263.85,264.93
77,"00:04:33,940","00:04:35,441","""This guy's a hoot!""",2,5.660000000000025,"#46, #47, ","275.55, 278.59, ","278.19, 281.61, ",273.94,275.44
78,"00:04:41,072","00:04:43,116","You know, but I realize that I'm old school, man.",0,0.0,,,,281.07,283.12
79,"00:04:43,199","00:04:46,452","I like old-school hip-hop. I like, like, ""Rapper's Delight.""",1,2.9499999999999886,"#48, ","286.32, ","289.27, ",283.2,286.45
80,"00:04:48,746","00:04:52,292","'Cause ""Rapper's Delight"" was such a fun song, you know?",0,0.0,,,,288.75,292.29
81,"00:04:52,375","00:04:54,836",It was fun. The lyrics was easy to remember.,0,0.0,,,,292.38,294.84
82,"00:04:54,919","00:04:57,171",It's like Dr. Seuss wrote that motherfucker.,1,1.6499999999999773,"#49, ","296.36, ","298.01, ",294.92,297.17
83,"00:04:57,839","00:04:58,798",It was happy.,0,0.0,,,,297.84,298.8
84,"00:04:58,881","00:05:01,634","It was, like, hip-hop even white people could enjoy.",1,0.8899999999999864,"#50, ","301.2, ","302.09, ",298.88,301.63
85,"00:05:01,968","00:05:03,428",'Cause the lyrics were so basic.,0,0.0,,,,301.97,303.43
86,"00:05:03,511","00:05:07,473","♪ I said a hip hop, hippie to the hippie The hip, hip a hop, and you don't stop ♪",1,2.7100000000000364,"#51, ","307.27, ","309.98, ",303.51,307.47
87,"00:05:07,557","00:05:10,310","♪ A-rock it to the bang bang Boogie, the up, yo, the boogie ♪",0,0.0,,,,307.56,310.31
88,"00:05:10,393","00:05:11,811",♪ To the rhythm of the boogie the beat ♪,1,0.839999999999975,"#52, ","310.92, ","311.76, ",310.39,311.81
89,"00:05:11,894","00:05:13,938",Look how happy white people are right now.,1,2.0400000000000205,"#53, ","313.2, ","315.24, ",311.89,313.94
90,"00:05:14,522","00:05:16,232","These two white boys is in their seat, like,",1,9.439999999999998,"#54, ","316.38, ","325.82, ",314.52,316.23
91,"00:05:16,399","00:05:18,776","""Wow!"" ♪ Hip woppy, to the beat ♪",0,0.0,,,,316.4,318.78
92,"00:05:19,319","00:05:23,156","♪ And me, the crew, and my friend We're gonna try and move our feet ♪",0,0.0,,,,319.32,323.16
93,"00:05:23,239","00:05:25,283","♪ See, I am ♪",1,0.7400000000000091,"#55, ","327.05, ","327.79, ",323.24,325.28
94,"00:05:27,785","00:05:29,996",'Cause the lyrics were so simple to remember.,1,0.8000000000000114,"#56, ","329.55, ","330.35, ",327.79,330.0
95,"00:05:30,079","00:05:33,958","♪ Hotel, motel, Holiday Inn ♪",1,8.660000000000025,"#57, ","333.84, ","342.5, ",330.08,333.96
96,"00:05:34,042","00:05:34,917",♪ You say what ♪,0,0.0,,,,334.04,334.92
97,"00:05:35,001","00:05:39,213","♪ If your girl starts actin' up, then you take her friend ♪",0,0.0,,,,335.0,339.21
98,"00:05:39,297","00:05:40,173",Yeah!,0,0.0,,,,339.3,340.17
99,"00:05:43,760","00:05:46,846","""Fuck yeah! Why reward bad behavior?""",1,1.759999999999991,"#58, ","346.67, ","348.43, ",343.76,346.85
100,"00:05:49,349","00:05:52,560","I ain't trying to be a hater. You know, I like some of today's artists.",0,0.0,,,,349.35,352.56
101,"00:05:52,643","00:05:53,644","Like, I love Jay-Z.",0,0.0,,,,352.64,353.64
102,"00:05:54,145","00:05:56,356",I love-- I love Jay-Z.,1,0.9199999999999591,"#59, ","356.47, ","357.39, ",354.14,356.36
103,"00:05:57,148","00:05:59,067","You know, what I love about Jay-Z is that...",0,0.0,,,,357.15,359.07
104,"00:05:59,817","00:06:04,238",he's an artist that matures and his music matures with him.,0,0.0,,,,359.82,364.24
105,"00:06:04,614","00:06:07,450","You know, like, right now his new album, 4:44.",0,0.0,,,,364.61,367.45
106,"00:06:07,533","00:06:09,535",He's talking about grown man shit.,0,0.0,,,,367.53,369.54
107,"00:06:09,827","00:06:13,206",Stuff that's relevant to grown-ass men. You know what I'm saying?,1,2.519999999999982,"#60, ","371.97, ","374.49, ",369.83,373.21
108,"00:06:13,289","00:06:15,917","Like, he's talking about, like, marriage,",1,1.2300000000000182,"#61, ","376.09, ","377.32, ",373.29,375.92
109,"00:06:16,334","00:06:17,460","and children,",0,0.0,,,,376.33,377.46
110,"00:06:18,086","00:06:20,797","and family legacy and wealth,",0,0.0,,,,378.09,380.8
111,"00:06:21,214","00:06:23,132",and cheating on your wife.,1,5.430000000000007,"#62, ","382.42, ","387.85, ",381.21,383.13
112,"00:06:24,550","00:06:25,843",And getting caught.,0,0.0,,,,384.55,385.84
113,"00:06:26,886","00:06:28,096",And getting your ass beat,0,0.0,,,,386.89,388.1
114,"00:06:28,179","00:06:30,348",in the elevator by her crazy little sister.,1,3.240000000000009,"#63, ","389.36, ","392.6, ",388.18,390.35
115,"00:06:31,891","00:06:34,394","You know, shit that happens to grown folks.",1,0.8999999999999773,"#64, ","394.0, ","394.9, ",391.89,394.39
116,"00:06:34,602","00:06:36,771",That shit happened to me twice last year.,1,1.9800000000000182,"#65, ","396.4, ","398.38, ",394.6,396.77
