,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,131","00:00:08,216","<font color=""#ffff00"">[male announcer]  Ladies and gentlemen,</font>",0,0.0,,,,6.13,8.22
1,"00:00:08,299","00:00:11,302","<font color=""#ffff00"">please welcome Christina P.!</font>",1,25.35,"#1, ","11.17, ","36.52, ",8.3,11.3
2,"00:00:11,386","00:00:13,388","<font color=""#ffff00"">[cheering, applause]</font>",0,0.0,,,,11.39,13.39
3,"00:00:31,239","00:00:33,742","<font color=""#ffff00"">Oh, stop it! Stop it.</font>",0,0.0,,,,31.24,33.74
4,"00:00:33,825","00:00:36,369","<font color=""#ffff00"">Sit down, sit down. All right.</font>",0,0.0,,,,33.83,36.37
5,"00:00:36,870","00:00:40,415","<font color=""#ffff00"">Stop it. You guys know I can’t handle that much approval.</font>",2,2.3699999999999974,"#2, #3, ","37.15, 40.5, ","38.73, 41.29, ",36.87,40.41
6,"00:00:40,498","00:00:41,458","<font color=""#ffff00"">[laughter]</font>",0,0.0,,,,40.5,41.46
7,"00:00:41,541","00:00:44,210","<font color=""#ffff00"">Oh, my gosh. Thank you so much for coming, Seattle.</font>",0,0.0,,,,41.54,44.21
8,"00:00:44,294","00:00:46,379","<font color=""#ffff00"">This is so exciting!</font>",1,4.700000000000003,"#4, ","45.75, ","50.45, ",44.29,46.38
9,"00:00:46,463","00:00:48,339","<font color=""#ffff00"">[cheering, applause]</font>",0,0.0,,,,46.46,48.34
10,"00:00:48,423","00:00:52,510","<font color=""#ffff00"">Oh... a lot has happened since I was here last time.</font>",0,0.0,,,,48.42,52.51
11,"00:00:53,011","00:00:56,806","<font color=""#ffff00"">That’s right. I made a person come out of me!</font>",1,4.240000000000002,"#5, ","56.39, ","60.63, ",53.01,56.81
12,"00:00:59,434","00:01:02,604","<font color=""#ffff00"">Yeah. I don’t know if you guys have, uh, children,</font>",0,0.0,,,,59.43,62.6
13,"00:01:02,687","00:01:04,606","<font color=""#ffff00"">but having a newborn, it’s, uh,</font>",0,0.0,,,,62.69,64.61
14,"00:01:05,356","00:01:07,734","<font color=""#ffff00"">well, it’s a real miracle, you know?</font>",1,0.730000000000004,"#6, ","68.07, ","68.8, ",65.36,67.73
15,"00:01:09,235","00:01:12,197","<font color=""#ffff00"">I’d say the real miracle is that I stayed sober for nine months.</font>",0,0.0,,,,69.23,72.2
16,"00:01:12,280","00:01:14,741","<font color=""#ffff00"">Am I right, ladies? Ha ha ha ha!</font>",1,2.6500000000000057,"#7, ","72.46, ","75.11, ",72.28,74.74
17,"00:01:17,327","00:01:19,788","<font color=""#ffff00"">Here’s the thing though, having a baby,</font>",1,0.8099999999999881,"#8, ","78.18, ","78.99, ",77.33,79.79
18,"00:01:19,871","00:01:23,666","<font color=""#ffff00"">like, it broke me down emotionally,</font>",0,0.0,,,,79.87,83.67
19,"00:01:23,750","00:01:26,085","<font color=""#ffff00"">spiritually, physically.</font>",0,0.0,,,,83.75,86.08
20,"00:01:26,169","00:01:29,923","<font color=""#ffff00"">Physically, my body is dog shit.</font>",1,1.3100000000000023,"#9, ","89.87, ","91.18, ",86.17,89.92
21,"00:01:32,467","00:01:34,719","<font color=""#ffff00"">I got tits like Rick Ross.</font>",1,0.7199999999999989,"#10, ","95.13, ","95.85, ",92.47,94.72
22,"00:01:37,347","00:01:39,349","<font color=""#ffff00"">I don’t know. This is a pretty white audience.</font>",1,0.5900000000000034,"#11, ","99.75, ","100.34, ",97.35,99.35
