,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,509","00:00:09,595",[slow jazz music playing],1,2.960000000000001,"#1, ","10.52, ","13.48, ",6.51,9.6
1,"00:00:11,139","00:00:13,975","[Ice Cube] <i>He one of the OGs,</i> <i>one of the all-time greats.</i>",0,0.0,,,,11.14,13.97
2,"00:00:14,058","00:00:15,852",<i>He can make you laugh with a look.</i>,1,3.6899999999999995,"#2, ","15.15, ","18.84, ",14.06,15.85
3,"00:00:17,979","00:00:21,232",[Jimmie Walker] <i>He is a legend in the stand-up game.</i>,0,0.0,,,,17.98,21.23
4,"00:00:21,315","00:00:22,817",[Chris Rock] <i>Yes.</i>,1,1.8399999999999999,"#3, ","21.6, ","23.44, ",21.32,22.82
5,"00:00:23,484","00:00:28,072",[Jerry Seinfeld] <i>He's so good.</i> <i>He's completely unique. I love the guy.</i>,2,3.009999999999998,"#4, #5, ","24.1, 26.61, ","25.99, 27.73, ",23.48,28.07
6,"00:00:28,156","00:00:32,201",[Rock] <i>The hardest gig I ever did</i> <i>was following Cedric the Entertainer</i>,0,0.0,,,,28.16,32.2
7,"00:00:32,285","00:00:34,871",<i>on New Year's Eve in Oakland.</i>,1,1.1499999999999986,"#6, ","34.13, ","35.28, ",32.28,34.87
8,"00:00:34,954","00:00:37,623","[Ice Cube] <i>Talented, gifted, naturally funny.</i>",1,118.57000000000001,"#7, ","37.17, ","155.74, ",34.95,37.62
9,"00:00:37,707","00:00:39,584",[Rock] <i>As good as it gets.</i>,0,0.0,,,,37.71,39.58
10,"00:00:40,752","00:00:44,255",[whistle blows] [band playing],0,0.0,,,,40.75,44.26
11,"00:00:44,338","00:00:47,550",[Announcer] <i>Give it up</i> <i>for the Tennessee State marching band!</i>,0,0.0,,,,44.34,47.55
12,"00:00:53,306","00:00:55,975",[audience cheering],0,0.0,,,,53.31,55.98
13,"00:01:00,813","00:01:03,232","<i>♪ Give it up for Ced, Cedric ♪</i>",0,0.0,,,,60.81,63.23
14,"00:01:03,316","00:01:05,193",<i>-♪ Give it up for Ced ♪</i> <i>-♪ Cedric ♪</i>,0,0.0,,,,63.32,65.19
15,"00:01:05,276","00:01:07,737","<i>♪ Give it up for Ced, Cedric ♪</i>",0,0.0,,,,65.28,67.74
16,"00:01:07,820","00:01:09,739",<i>♪ The Entertainer ♪</i>,0,0.0,,,,67.82,69.74
17,"00:01:09,822","00:01:13,242","<i>-♪ Ced, Cedric ♪</i> <i>-♪ Give it up for Ced, Cedric ♪</i>",0,0.0,,,,69.82,73.24
18,"00:01:13,326","00:01:15,244","<i>♪ Give it up for Ced, Cedric ♪</i>",0,0.0,,,,73.33,75.24
19,"00:01:15,328","00:01:18,414",<i>-♪ Give it up for Ced ♪</i> <i>-♪ The Entertainer ♪</i>,0,0.0,,,,75.33,78.41
20,"00:01:18,498","00:01:20,792","<i>-♪ Ced, Cedric ♪</i> <i>-♪ Give it up for Ced ♪</i>",0,0.0,,,,78.5,80.79
21,"00:01:20,875","00:01:22,794",<i>-♪ Cedric ♪</i> <i>-♪ Give it up for Ced ♪</i>,0,0.0,,,,80.88,82.79
22,"00:01:22,877","00:01:26,589",<i>-♪ Cedric ♪</i> <i>-♪ The Entertainer ♪</i>,0,0.0,,,,82.88,86.59
23,"00:01:26,631","00:01:28,549",-[trumpets blasting] -[whistle blows],0,0.0,,,,86.63,88.55
24,"00:01:38,768","00:01:41,145","[Announcer] <i>Ladies and gentlemen,</i>",0,0.0,,,,98.77,101.14
25,"00:01:41,229","00:01:44,690",<i>Cedric the Entertainer!</i>,0,0.0,,,,101.23,104.69
26,"00:01:45,525","00:01:48,528",-[audience cheering] -[woman shouting],0,0.0,,,,105.53,108.53
27,"00:02:10,091","00:02:12,135",[cheering continues],0,0.0,,,,130.09,132.13
28,"00:02:15,930","00:02:17,723",Wassup?,0,0.0,,,,135.93,137.72
29,"00:02:17,807","00:02:20,184",-[cheering continues] -[audience whooping],0,0.0,,,,137.81,140.18
30,"00:02:20,268","00:02:22,436",Nashville.,0,0.0,,,,140.27,142.44
31,"00:02:22,520","00:02:24,397",Cashville.,0,0.0,,,,142.52,144.4
32,"00:02:26,691","00:02:28,442","What up, y'all?",0,0.0,,,,146.69,148.44
33,"00:02:29,402","00:02:31,946",[cheering continues],0,0.0,,,,149.4,151.95
34,"00:02:32,029","00:02:33,156",Yay!,0,0.0,,,,152.03,153.16
35,"00:02:34,240","00:02:36,617","Yeah, man.",1,23.47,"#8, ","156.48, ","179.95, ",154.24,156.62
36,"00:02:36,701","00:02:38,744","Hey, how y'all doing?",0,0.0,,,,156.7,158.74
37,"00:02:39,579","00:02:41,664",I feel y'all. Go and have a seat.,0,0.0,,,,159.58,161.66
38,"00:02:41,747","00:02:43,583","How y'all doing, man?",0,0.0,,,,161.75,163.58
39,"00:02:44,584","00:02:48,754",Y'all gotta give up for that TSU band. Let 'em hear it.,0,0.0,,,,164.58,168.75
40,"00:02:50,131","00:02:52,633","[audience cheering, whooping]",0,0.0,,,,170.13,172.63
41,"00:02:53,843","00:02:56,429",-That shit wore me out. -[audience laughing],0,0.0,,,,173.84,176.43
42,"00:02:57,513","00:03:00,141",I only did the last two minutes of the dance.,1,6.819999999999993,"#9, ","180.21, ","187.03, ",177.51,180.14
43,"00:03:00,224","00:03:03,519",-I'm-a-be like this. -[audience laughing],0,0.0,,,,180.22,183.52
44,"00:03:03,603","00:03:05,146","They let you know, boy.",0,0.0,,,,183.6,185.15
45,"00:03:05,229","00:03:07,565","Gotta get in shape, man.",1,1.6100000000000136,"#10, ","187.63, ","189.24, ",185.23,187.56
46,"00:03:07,648","00:03:11,193","Try to do it. I'm gonna be breathing, with an ""F.""",1,6.8300000000000125,"#11, ","189.32, ","196.15, ",187.65,191.19
47,"00:03:11,277","00:03:14,739","I had a ""bref,"" my ""bref"" was--",1,3.6599999999999966,"#12, ","196.33, ","199.99, ",191.28,194.74
48,"00:03:14,822","00:03:17,450","-Oh, my ""bref."" -[audience laughing]",0,0.0,,,,194.82,197.45
49,"00:03:19,994","00:03:24,123","Man, I see y'all too, looking good. What up?",1,10.349999999999994,"#13, ","200.29, ","210.64, ",199.99,204.12
50,"00:03:24,206","00:03:26,292","[audience cheering, whistling]",0,0.0,,,,204.21,206.29
51,"00:03:26,375","00:03:29,045","Laid up in here too, I saw.",0,0.0,,,,206.38,209.04
52,"00:03:29,128","00:03:33,132","Player with all white on, I see you, pimp. You know it.",1,30.890000000000015,"#14, ","212.16, ","243.05, ",209.13,213.13
53,"00:03:33,883","00:03:36,469",Any of you know how to eat barbecue like this?,0,0.0,,,,213.88,216.47
54,"00:03:36,969","00:03:40,556",[audience laughing],0,0.0,,,,216.97,220.56
55,"00:03:46,979","00:03:48,648",Tell your mama Rufus stopped by.,0,0.0,,,,226.98,228.65
56,"00:03:52,568","00:03:54,320","Look at this, man.",0,0.0,,,,232.57,234.32
57,"00:03:56,614","00:03:57,615",It's good.,0,0.0,,,,236.61,237.62
58,"00:03:57,698","00:04:01,619","I was joking about getting in shape, but that shit is real. You gotta do that.",0,0.0,,,,237.7,241.62
59,"00:04:01,702","00:04:04,497",That's the latest thing. Everybody gotta lose weight.,0,0.0,,,,241.7,244.5
60,"00:04:04,580","00:04:08,417",I got all the equipment at my house. I don't do none of it.,1,24.099999999999966,"#15, ","244.99, ","269.09, ",244.58,248.42
61,"00:04:08,501","00:04:11,712",I got everything you can order on the infomercial.,0,0.0,,,,248.5,251.71
62,"00:04:11,796","00:04:15,049","I got so much equipment, my neighbors come and work out.",0,0.0,,,,251.8,255.05
63,"00:04:15,132","00:04:18,469","I got my own-- sell my own gym membership. ""Y'all come in.",0,0.0,,,,255.13,258.47
64,"00:04:18,552","00:04:22,515","There's some towels, cucumber water. Go on, enjoy yourself, John.",0,0.0,,,,258.55,262.51
65,"00:04:23,975","00:04:26,727","I ain't using none of that shit. Go on in.""",0,0.0,,,,263.98,266.73
66,"00:04:27,728","00:04:30,231",Gotta try to do it. I had to do something.,0,0.0,,,,267.73,270.23
67,"00:04:30,314","00:04:33,651","I'm walking down the street. This lady sees me, a little white lady.",1,1.2999999999999545,"#16, ","271.41, ","272.71, ",270.31,273.65
68,"00:04:33,734","00:04:36,404","She got a little daughter. She sees me. ""Oh, my God.",1,2.920000000000016,"#17, ","276.21, ","279.13, ",273.73,276.4
69,"00:04:36,487","00:04:40,449","I can't believe it's you. Can we take a picture?"" ""Of course!""",1,1.1399999999999864,"#18, ","280.04, ","281.18, ",276.49,280.45
70,"00:04:40,533","00:04:42,827","She talking about, ""Thank you, CeeLo!""",1,35.24000000000001,"#19, ","282.68, ","317.92, ",280.53,282.83
71,"00:04:42,910","00:04:47,039",[audience laughing],0,0.0,,,,282.91,287.04
72,"00:04:49,875","00:04:51,502",C-CeeLo?,0,0.0,,,,289.88,291.5
73,"00:04:51,585","00:04:55,256","Uh, bitch-- <i>♪ Fuck you! ♪</i>",0,0.0,,,,291.58,295.26
74,"00:04:55,339","00:04:58,175",And little girl-- <i>♪ Fuck you too! ♪</i>,0,0.0,,,,295.34,298.18
75,"00:04:58,259","00:05:00,970",I ain't no goddamn CeeLo.,0,0.0,,,,298.26,300.97
76,"00:05:01,053","00:05:03,097",Shit.,0,0.0,,,,301.05,303.1
77,"00:05:05,725","00:05:09,186","I walked right into a cycling class, nigga.",0,0.0,,,,305.73,309.19
78,"00:05:14,525","00:05:17,445","[chuckles] Shit, man.",0,0.0,,,,314.52,317.44
79,"00:05:17,486","00:05:20,364",I gotta do something. Everybody losin' weight in Hollywood.,1,1.3700000000000045,"#20, ","320.2, ","321.57, ",317.49,320.36
80,"00:05:20,448","00:05:23,701",All my partners. Ain't nobody call me and tell me nothing.,1,2.4600000000000364,"#21, ","322.78, ","325.24, ",320.45,323.7
81,"00:05:23,784","00:05:27,788",I'm like the last fat brother in Hollywood.,1,4.420000000000016,"#22, ","325.59, ","330.01, ",323.78,327.79
82,"00:05:27,872","00:05:30,958",Anthony Anderson lost weight. He ain't called me to tell me.,0,0.0,,,,327.87,330.96
83,"00:05:31,042","00:05:33,294",Rick Ross lost weight.,1,8.180000000000007,"#23, ","331.23, ","339.41, ",331.04,333.29
84,"00:05:33,377","00:05:35,337","The Boss, he's-- [grunts forcefully]",0,0.0,,,,333.38,335.34
85,"00:05:35,421","00:05:37,757","He all skinny as hell, like, ""Eh.""",1,33.610000000000014,"#24, ","340.25, ","373.86, ",335.42,337.76
86,"00:05:40,509","00:05:43,846","Al Roker, Al Sharpton.",0,0.0,,,,340.51,343.85
87,"00:05:43,929","00:05:47,641","You know, Al Sharpton lost too much goddamn weight though.",0,0.0,,,,343.93,347.64
88,"00:05:47,725","00:05:49,810",Al Sharpton lost neck weight.,0,0.0,,,,347.73,349.81
89,"00:05:50,978","00:05:54,231",His head look like a damn bobblehead.,0,0.0,,,,350.98,354.23
90,"00:05:59,320","00:06:01,238","Like Al, you can't lose neck weight.",0,0.0,,,,359.32,361.24
91,"00:06:01,322","00:06:04,366",You can't have no perm and no little-ass neck like that.,0,0.0,,,,361.32,364.37
92,"00:06:05,868","00:06:09,455","That combination don't go together, Al, is what I'm trying to say.",0,0.0,,,,365.87,369.45
93,"00:06:11,832","00:06:13,709","Come out here feeling good, man.",0,0.0,,,,371.83,373.71
94,"00:06:13,793","00:06:15,628",Lookin' good. Everybody all spiffy.,0,0.0,,,,373.79,375.63
95,"00:06:15,711","00:06:17,213",-[woman] Whoo! -I like that.,1,8.330000000000041,"#25, ","376.33, ","384.66, ",375.71,377.21
96,"00:06:17,296","00:06:19,632",I like to get G'd up. We from that--,0,0.0,,,,377.3,379.63
97,"00:06:19,715","00:06:22,301",-We from that generation. -[Audience] Yeah!,0,0.0,,,,379.71,382.3
98,"00:06:22,384","00:06:24,595",I notice how the new kids are dressing.,0,0.0,,,,382.38,384.6
99,"00:06:24,678","00:06:28,099",They ain't really give a shit about clothes no more.,1,0.910000000000025,"#26, ","385.9, ","386.81, ",384.68,388.1
100,"00:06:28,224","00:06:30,810",They don't really give a shit. Especially boys.,1,2.5300000000000296,"#27, ","388.89, ","391.42, ",388.22,390.81
101,"00:06:30,893","00:06:33,854","The thing is, I ain't trying to say they style is--",1,2.430000000000007,"#28, ","393.18, ","395.61, ",390.89,393.85
102,"00:06:33,938","00:06:38,859","It's for their generation, don't get me wrong, but it's a little asexual.",1,5.1299999999999955,"#29, ","398.37, ","403.5, ",393.94,398.86
103,"00:06:38,943","00:06:42,613",All the little long-ass T-shirts niggas is wearing now.,0,0.0,,,,398.94,402.61
104,"00:06:42,696","00:06:46,408","One little boy, his shirt was so long, he had a train on the back.",1,6.019999999999982,"#30, ","405.23, ","411.25, ",402.7,406.41
105,"00:06:48,327","00:06:51,122","I'm like, ""Where's the reception, motherfucker? Shit.""",1,3.0600000000000023,"#31, ","414.19, ","417.25, ",408.33,411.12
106,"00:06:55,376","00:06:57,753",I think it started with skinny jeans.,0,0.0,,,,415.38,417.75
107,"00:06:57,837","00:07:00,005",-[audience agreeing] -You know what I mean.,1,4.100000000000023,"#32, ","418.0, ","422.1, ",417.84,420.0
108,"00:07:00,089","00:07:02,424","The jegging kind, the real super-skinny ones.",0,0.0,,,,420.09,422.42
109,"00:07:02,508","00:07:05,761",I ain't trying to say skinny jeans gay. I don't know that to be true.,1,1.6399999999999864,"#33, ","422.98, ","424.62, ",422.51,425.76
110,"00:07:05,845","00:07:08,139","What I'm sayin' is, it's a gateway apparel.",2,18.480000000000018,"#34, #35, ","426.24, 428.62, ","427.18, 446.16, ",425.85,428.14
111,"00:07:08,222","00:07:10,099",[audience laughing],0,0.0,,,,428.22,430.1
112,"00:07:10,182","00:07:13,936",It leads to other gay articles of clothing is what I'm saying.,0,0.0,,,,430.18,433.94
113,"00:07:14,019","00:07:18,399",'Cause there ain't no time should a dude ever be putting their jeans on like this.,0,0.0,,,,434.02,438.4
114,"00:07:21,819","00:07:23,320",Never!,0,0.0,,,,441.82,443.32
115,"00:07:23,946","00:07:25,448",Ever.,1,3.4599999999999795,"#36, ","447.38, ","450.84, ",443.95,445.45
116,"00:07:29,034","00:07:33,497",Sagging. That shit went too far. I used to get sagging.,1,2.5399999999999636,"#37, ","452.54, ","455.08, ",449.03,453.5
117,"00:07:33,581","00:07:35,499","When it first came out, I understood it,",0,0.0,,,,453.58,455.5
118,"00:07:35,583","00:07:39,962",because that's when new designer underwear came on the scene.,2,2.2299999999999613,"#38, #39, ","457.73, 459.8, ","458.46, 461.3, ",455.58,459.96
119,"00:07:40,004","00:07:43,424","So you want to let somebody know that he Tommy Hilfiger, that he Gucci.",1,1.5400000000000205,"#40, ","463.28, ","464.82, ",460.0,463.42
120,"00:07:43,507","00:07:47,553","""Look, these ain't no regular Fruit of the Looms is what I got on.""",1,27.560000000000002,"#41, ","465.8, ","493.36, ",463.51,467.55
121,"00:07:47,636","00:07:49,138",I got that.,0,0.0,,,,467.64,469.14
122,"00:07:49,221","00:07:53,309",Now these dudes got they pants all up under they ass and shit.,0,0.0,,,,469.22,473.31
123,"00:07:53,392","00:07:55,811","I saw one little boy, didn't have his pants on.",0,0.0,,,,473.39,475.81
124,"00:07:55,895","00:07:58,564",That nigga had his shit on his shoulders.,0,0.0,,,,475.89,478.56
125,"00:08:01,192","00:08:06,530","""It's that new, Ced. We don't even wear our shit no more, man.",0,0.0,,,,481.19,486.53
126,"00:08:06,614","00:08:10,159","We just carry it with us in case we gotta run in somewhere, man.""",1,3.4700000000000273,"#42, ","494.33, ","497.8, ",486.61,490.16
127,"00:08:14,580","00:08:16,081","It's a trip, man.",0,0.0,,,,494.58,496.08
128,"00:08:16,165","00:08:18,584","They music has changed too, boy. That young music.",0,0.0,,,,496.17,498.58
129,"00:08:18,667","00:08:22,630","I like rap, all kinds of rap, but rap got so aggressive now, man.",1,6.269999999999982,"#43, ","502.57, ","508.84, ",498.67,502.63
130,"00:08:22,713","00:08:26,091","Like when we came up, it used to be sexual innuendo.",0,0.0,,,,502.71,506.09
131,"00:08:26,175","00:08:30,304","They might be talkin' about something. You had to figure it out. ""Oh, okay.""",1,1.150000000000034,"#44, ","509.89, ","511.04, ",506.18,510.3
132,"00:08:30,387","00:08:33,599","Y'all heard ""Down in the DM""? They ain't got time for that shit.",1,88.51999999999998,"#45, ","512.1, ","600.62, ",510.39,513.6
133,"00:08:33,682","00:08:38,395","<i>♪ It go down in the DM, it go down</i> <i>It go down in the DM, it go down ♪</i>",0,0.0,,,,513.68,518.39
134,"00:08:38,479","00:08:39,980",<i>♪ Snapchat me that pussy ♪</i>,0,0.0,,,,518.48,519.98
135,"00:08:40,064","00:08:43,108","Oh, whoa! Whoa!",0,0.0,,,,520.06,523.11
136,"00:08:43,192","00:08:45,402","Ooh, Jesus.",0,0.0,,,,523.19,525.4
137,"00:08:45,486","00:08:48,614",<i>♪ Or FaceTime me that pussy if it's cool ♪</i>,0,0.0,,,,525.49,528.61
138,"00:08:52,451","00:08:54,620",What did they--,0,0.0,,,,532.45,534.62
139,"00:08:54,703","00:08:58,082",On the record? That's on the radio right now.,0,0.0,,,,534.7,538.08
140,"00:08:58,165","00:09:00,834","When I first heard it, I ain't know what Snapchat was.",0,0.0,,,,538.16,540.83
141,"00:09:00,918","00:09:03,462","I thought he said, ""Snatch at me that pussy.""",0,0.0,,,,540.92,543.46
142,"00:09:03,546","00:09:05,714",I said that is pretty aggressive,0,0.0,,,,543.55,545.71
