,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,589","00:00:08,591",[upbeat music playing],15,22.130000000000024,"#0, #1, #2, #3, #4, #5, #6, #7, #8, #9, #10, #11, #12, #13, #14, ","17.22, 26.66, 36.64, 40.6, 45.01, 48.65, 54.26, 63.98, 67.97, 73.13, 75.73, 77.88, 85.05, 86.89, 89.85, ","18.35, 27.41, 37.77, 41.99, 46.5, 49.2, 55.66, 64.49, 69.34, 74.03, 76.27, 78.39, 86.23, 87.92, 98.1, ",6.59,8.59
1,"00:01:37,347","00:01:38,806",[exhaling],1,60.68000000000001,"#15, ","99.81, ","160.49, ",97.35,98.81
2,"00:01:44,271","00:01:46,105",[indistinct conversations],0,0.0,,,,104.27,106.11
3,"00:01:49,066","00:01:50,443",[crowd cheering],0,0.0,,,,109.07,110.44
4,"00:01:56,199","00:01:57,742",[inaudible],0,0.0,,,,116.2,117.74
5,"00:02:01,746","00:02:03,540",[audience cheering uproariously],0,0.0,,,,121.75,123.54
6,"00:02:09,921","00:02:10,922",What up?,0,0.0,,,,129.92,130.92
7,"00:02:22,434","00:02:24,894",Stop! Stop!,0,0.0,,,,142.43,144.89
8,"00:02:24,977","00:02:26,771",[audience applauding],0,0.0,,,,144.98,146.77
9,"00:02:31,151","00:02:33,736",I'm so glad y'all came out tonight!,0,0.0,,,,151.15,153.74
10,"00:02:33,820","00:02:35,655",Y'all here with your loved ones.,0,0.0,,,,153.82,155.66
11,"00:02:35,738","00:02:39,033",Give it up for everybody here with a date!,0,0.0,,,,155.74,159.03
12,"00:02:39,116","00:02:41,035",Y'all lookin' good!,0,0.0,,,,159.12,161.03
13,"00:02:41,994","00:02:45,457","First date. Yeah, y'all gotta be careful when you're first datin',",1,0.6799999999999784,"#16, ","162.96, ","163.64, ",161.99,165.46
14,"00:02:45,540","00:02:46,791","'cause people will do anything to get you,",0,0.0,,,,165.54,166.79
15,"00:02:46,874","00:02:48,960","and then when you marry 'em, they change on you.",0,0.0,,,,166.87,168.96
16,"00:02:49,043","00:02:51,421","And it's men and women, too.",0,0.0,,,,169.04,171.42
17,"00:02:51,504","00:02:53,423","'Cause you... Fellas, you, before you know--",1,9.259999999999991,"#17, ","172.61, ","181.87, ",171.5,173.42
18,"00:02:53,506","00:02:55,007","'Cause you see people, you out there with your dates,",0,0.0,,,,173.51,175.01
19,"00:02:55,091","00:02:57,302",some of y'all datin' now.,0,0.0,,,,175.09,177.3
20,"00:02:57,385","00:02:58,636","See, you ain't out with the real person,",0,0.0,,,,177.38,178.64
21,"00:02:58,720","00:03:01,138",that's their representative you out with right now.,0,0.0,,,,178.72,181.14
22,"00:03:01,973","00:03:05,101",You don't know who the hell you out there sittin' with...,1,1.289999999999992,"#18, ","182.33, ","183.62, ",181.97,185.1
23,"00:03:05,184","00:03:07,479",until you marry 'em. [chuckles],2,2.2799999999999727,"#19, #20, ","185.33, 187.59, ","186.0, 189.2, ",185.18,187.48
24,"00:03:08,938","00:03:11,608","'Cause, fellas, you ask a woman to do anything for you before you marry 'em,",1,1.0400000000000205,"#21, ","191.67, ","192.71, ",188.94,191.61
25,"00:03:11,691","00:03:12,900","if they want you, they gonna do it.",0,0.0,,,,191.69,192.9
26,"00:03:12,984","00:03:15,445","Men, too, they do the same thing. Men and women do it.",0,0.0,,,,192.98,195.44
27,"00:03:15,528","00:03:17,947","Fellas, you can ask a woman, say, ""Baby, you go get me somethin' to eat?",1,1.509999999999991,"#22, ","196.68, ","198.19, ",195.53,197.95
28,"00:03:18,030","00:03:20,617","And somethin' to drink, please? Something...""",1,11.409999999999997,"#23, ","199.73, ","211.14, ",198.03,200.62
29,"00:03:20,700","00:03:22,910","She'll be like, ""Okay. Is that all you want?""",0,0.0,,,,200.7,202.91
30,"00:03:22,994","00:03:27,499","""Yeah, baby, that's it. That's it. Thank you, baby.""",0,0.0,,,,202.99,207.5
31,"00:03:27,582","00:03:28,958","""No, thank you.""",2,8.159999999999997,"#24, #25, ","215.28, 219.47, ","217.18, 225.73, ",207.58,208.96
32,"00:03:29,041","00:03:30,668",[audience laughing],0,0.0,,,,209.04,210.67
33,"00:03:40,845","00:03:42,805","""So, you want a lot, baby, or a little bit?",1,1.960000000000008,"#26, ","225.9, ","227.86, ",220.84,222.81
34,"00:03:49,687","00:03:51,606","Here you go, baby.""",1,31.120000000000005,"#27, ","230.81, ","261.93, ",229.69,231.61
35,"00:03:51,689","00:03:53,858","You do that. You marry her and ask her,",0,0.0,,,,231.69,233.86
36,"00:03:53,941","00:03:55,443","""Baby, you get me somethin' to drink?",0,0.0,,,,233.94,235.44
37,"00:03:55,527","00:03:56,736","And somethin' to eat, please?""",0,0.0,,,,235.53,236.74
38,"00:03:56,819","00:03:58,195","[in gruff voice] ""Go get your own goddamn drink.",0,0.0,,,,236.82,238.19
39,"00:03:58,280","00:03:59,531","Who the hell you think you're talkin' to?""",0,0.0,,,,238.28,239.53
40,"00:03:59,614","00:04:00,948",[audience laughing and applauding],0,0.0,,,,239.61,240.95
41,"00:04:01,032","00:04:02,534",[mouthing] What the fuck?,0,0.0,,,,241.03,242.53
42,"00:04:08,415","00:04:09,499","""Baby, you hear that?""",0,0.0,,,,248.41,249.5
43,"00:04:09,582","00:04:10,583","[in gruff voice] ""Yeah, I heard!",0,0.0,,,,249.58,250.58
44,"00:04:10,667","00:04:12,877","It was me, God damn it. Who the hell you think it was?""",0,0.0,,,,250.67,252.88
45,"00:04:18,508","00:04:19,634","""Baby, what happened to my baby?""",0,0.0,,,,258.51,259.63
46,"00:04:19,717","00:04:21,928","[in gruff voice] ""Your baby right here, God damn it!""",0,0.0,,,,259.72,261.93
47,"00:04:22,011","00:04:23,596",[growling],1,3.930000000000007,"#28, ","262.18, ","266.11, ",262.01,263.6
48,"00:04:24,431","00:04:25,640",[screams],1,3.4700000000000273,"#29, ","266.77, ","270.24, ",264.43,265.64
49,"00:04:27,309","00:04:28,768","""I want a divorce!""",0,0.0,,,,267.31,268.77
50,"00:04:28,851","00:04:33,523","[in gruff voice] ""You can't divorce me. You didn't make me sign a pre-nup!""",1,4.009999999999991,"#30, ","270.5, ","274.51, ",268.85,273.52
51,"00:04:33,606","00:04:34,816",[screams],1,0.8699999999999477,"#31, ","277.22, ","278.09, ",273.61,274.82
52,"00:04:39,737","00:04:42,782","But marriage is good, though, marriage is good.",0,0.0,,,,279.74,282.78
53,"00:04:42,865","00:04:44,992","You just gotta be careful, man. 'Cause I'm tired of datin'.",0,0.0,,,,282.87,284.99
54,"00:04:45,076","00:04:46,118","Datin' ain't cool, man. Datin' ain't...",0,0.0,,,,285.08,286.12
55,"00:04:46,202","00:04:48,621","Especially, you know, sometimes you date and you think...",1,4.759999999999991,"#32, ","287.33, ","292.09, ",286.2,288.62
56,"00:04:48,705","00:04:50,373","You date a little younger than you, you think that's cool.",0,0.0,,,,288.7,290.37
57,"00:04:50,457","00:04:51,458","That ain't cool, man.",0,0.0,,,,290.46,291.46
58,"00:04:51,541","00:04:53,042","This new generation, there's somethin' wrong with 'em.",0,0.0,,,,291.54,293.04
59,"00:04:53,125","00:04:54,836",I don't know what's wrong with 'em.,1,1.0,"#33, ","294.96, ","295.96, ",293.12,294.84
60,"00:04:57,422","00:05:00,132","I'm serious. I was datin' this girl, and it was goin' good, you know.",0,0.0,,,,297.42,300.13
61,"00:05:00,216","00:05:01,843","I thought it was cool. I said, ""This is gonna be good.""",1,2.090000000000032,"#34, ","300.89, ","302.98, ",300.22,301.84
62,"00:05:01,926","00:05:03,303","You know, we got close, it was wild,",0,0.0,,,,301.93,303.3
63,"00:05:03,386","00:05:04,471","and we started makin' love, and I was like,",1,21.220000000000027,"#35, ","303.64, ","324.86, ",303.39,304.47
64,"00:05:04,554","00:05:08,265","""This is good. She might be the one. She might be the one!""",0,0.0,,,,304.55,308.26
65,"00:05:08,350","00:05:10,142",And I opened up my eyes and she was tweetin'.,0,0.0,,,,308.35,310.14
66,"00:05:10,226","00:05:12,019","I said, ""What the hell you doin' tweetin' with the--",0,0.0,,,,310.23,312.02
67,"00:05:12,103","00:05:14,021","What is wrong with you?""",0,0.0,,,,312.1,314.02
68,"00:05:14,105","00:05:15,398",[audience cheering],0,0.0,,,,314.11,315.4
69,"00:05:16,399","00:05:19,819","""Put that damn phone down!",0,0.0,,,,316.4,319.82
70,"00:05:19,902","00:05:22,864","You are rude as hell!""",0,0.0,,,,319.9,322.86
71,"00:05:22,947","00:05:24,407","She's like, ""People need to know what you doin'.""",0,0.0,,,,322.95,324.41
72,"00:05:24,491","00:05:28,160","I said, ""Uh-uh! No! Not this! No!""",1,18.980000000000018,"#36, ","325.77, ","344.75, ",324.49,328.16
73,"00:05:28,244","00:05:31,163","I took the phone and said, ""What the hell are you tweetin'?""",0,0.0,,,,328.24,331.16
74,"00:05:31,247","00:05:32,499","Talkin' 'bout ""Chris handlin' his business.""",0,0.0,,,,331.25,332.5
75,"00:05:32,582","00:05:35,126","I said, ""You can tweet this, but that's it. That's it! That's all.""",0,0.0,,,,332.58,335.13
76,"00:05:35,209","00:05:36,711",What the hell's wrong with you?,0,0.0,,,,335.21,336.71
77,"00:05:39,881","00:05:42,592",Somethin' wrong with this new generation.,0,0.0,,,,339.88,342.59
78,"00:05:42,675","00:05:45,845",Better enjoy it. This might be it. This might be the last time.,3,6.640000000000043,"#37, #38, #39, ","345.56, 348.12, 352.2, ","347.42, 351.11, 353.99, ",342.68,345.85
79,"00:05:47,138","00:05:48,556",[audience laughing],0,0.0,,,,347.14,348.56
80,"00:05:55,772","00:05:58,107","Tired of datin', man. I dated out of the country.",0,0.0,,,,355.77,358.11
81,"00:05:58,190","00:05:59,859","You think people don't know you that well, but they know.",0,0.0,,,,358.19,359.86
82,"00:05:59,942","00:06:01,944","They know me over there, too.",0,0.0,,,,359.94,361.94
83,"00:06:02,028","00:06:04,781","Dated a girl, man, who didn't even speak English.",1,3.9599999999999795,"#40, ","362.81, ","366.77, ",362.03,364.78
84,"00:06:04,864","00:06:05,865","I thought it was cool. My friend's like,",0,0.0,,,,364.86,365.87
85,"00:06:05,948","00:06:08,200","""Do you realize she don't even speak English?""",1,2.079999999999984,"#41, ","367.98, ","370.06, ",365.95,368.2
86,"00:06:08,284","00:06:09,952","I said, ""Do you realize I don't give a damn?",0,0.0,,,,368.28,369.95
87,"00:06:10,036","00:06:12,455","Do you see how fine she is?""",1,4.699999999999989,"#42, ","371.0, ","375.7, ",370.04,372.45
88,"00:06:12,539","00:06:15,958","All she knew how to say was, ""Money! Money, Chris! Money!""",0,0.0,,,,372.54,375.96
89,"00:06:16,042","00:06:18,127",I should have known there was a problem.,1,1.6499999999999773,"#43, ","376.16, ","377.81, ",376.04,378.13
90,"00:06:18,210","00:06:20,004","She said, ""What 'bout my family, Chris?""",1,16.74000000000001,"#44, ","378.37, ","395.11, ",378.21,380.0
91,"00:06:20,087","00:06:23,174","What 'bout..."" I said, ""What about your family? Shit.""",0,0.0,,,,380.09,383.17
92,"00:06:23,257","00:06:25,552","""They need money, Chris.",0,0.0,,,,383.26,385.55
93,"00:06:27,637","00:06:29,305","You have it. They need it!""",0,0.0,,,,387.64,389.31
