,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:17,142","00:00:18,810","So, we're driving to the show?",0,0.0,,,,17.14,18.81
1,"00:00:19,602","00:00:20,603",Yup.,0,0.0,,,,19.6,20.6
2,"00:00:20,687","00:00:21,604",With the wife?,0,0.0,,,,20.69,21.6
3,"00:00:21,688","00:00:22,605",And the kids.,0,0.0,,,,21.69,22.61
4,"00:00:22,689","00:00:23,690",[groans],0,0.0,,,,22.69,23.69
5,"00:00:25,191","00:00:26,025","Hi, Jack.",0,0.0,,,,25.19,26.02
6,"00:00:28,778","00:00:29,612","Hi, James.",0,0.0,,,,28.78,29.61
7,"00:00:30,947","00:00:33,033",Remind me again why we're doing this?,0,0.0,,,,30.95,33.03
8,"00:00:33,408","00:00:37,912",This Ireland trip is about the family being together and discovering our roots.,0,0.0,,,,33.41,37.91
9,"00:00:37,996","00:00:39,247","Thanks, sweetie.",0,0.0,,,,38.0,39.25
10,"00:00:39,330","00:00:41,833","Well, I just discovered I don't wanna go.",0,0.0,,,,39.33,41.83
11,"00:00:41,916","00:00:43,126",[cooing],0,0.0,,,,41.92,43.13
12,"00:00:43,209","00:00:44,794","Walter, you're part of this family whether you like it or not.",1,1.4699999999999989,"#2, ","44.61, ","46.08, ",43.21,44.79
13,"00:00:44,878","00:00:47,380","Hey, look what I found smooshed under the seat.",0,0.0,,,,44.88,47.38
14,"00:00:47,464","00:00:50,717","This old, unopened letter to you, Walter,",0,0.0,,,,47.46,50.72
15,"00:00:50,800","00:00:52,343",-dated 196-- -Give me that.,0,0.0,,,,50.8,52.34
16,"00:00:52,927","00:00:56,681","Oh. Hey, Audrey, what's this extra baby seat for?",0,0.0,,,,52.93,56.68
17,"00:00:56,765","00:00:58,600",For when Bubba J passes out?,0,0.0,,,,56.77,58.6
18,"00:00:58,683","00:00:59,809",[Walter] What the hell?,0,0.0,,,,58.68,59.81
19,"00:01:00,060","00:01:01,603",[chuckles] You'll see.,0,0.0,,,,60.06,61.6
20,"00:01:02,187","00:01:03,063","[Peanut] ""You'll see""?",0,0.0,,,,62.19,63.06
21,"00:01:03,980","00:01:05,732",-What does that mean? -[Walter] What is this?,0,0.0,,,,63.98,65.73
22,"00:01:05,815","00:01:07,150",[Peanut] Another baby?,0,0.0,,,,65.81,67.15
23,"00:01:08,526","00:01:11,446","Speaking of Bubba J, has anybody seen him lately?",0,0.0,,,,68.53,71.45
24,"00:01:11,529","00:01:13,990","-[Walter groans] -Oh, he wanted to ride on the roof.",0,0.0,,,,71.53,73.99
25,"00:01:14,074","00:01:15,617",[chuckles],1,12.899999999999991,"#3, ","75.31, ","88.21, ",74.07,75.62
26,"00:01:15,700","00:01:17,077",[rock music playing],0,0.0,,,,75.7,77.08
27,"00:01:20,705","00:01:21,956",[chuckling],0,0.0,,,,80.7,81.96
28,"00:01:25,585","00:01:26,795",[Bubba J mimicking car engine],0,0.0,,,,85.58,86.8
29,"00:01:29,422","00:01:32,175",[Bubba J] I'm making a left turn! Whoo!,1,13.310000000000002,"#4, ","89.63, ","102.94, ",89.42,92.17
30,"00:01:47,273","00:01:49,067","Well, we're here.",0,0.0,,,,107.27,109.07
31,"00:01:49,859","00:01:53,988","Well, we must be in Ireland. These bugs taste like beer.",0,0.0,,,,109.86,113.99
32,"00:01:54,072","00:01:54,906",[chuckles],1,35.13000000000001,"#5, ","114.92, ","150.05, ",114.07,114.91
33,"00:01:57,408","00:01:59,119",[audience cheering],0,0.0,,,,117.41,119.12
34,"00:01:59,577","00:02:02,956","[Achmed]  Greetings, Irish infidels.",0,0.0,,,,119.58,122.96
35,"00:02:03,414","00:02:08,169","Please welcome to the stage, the biggest infidel ever,",0,0.0,,,,123.41,128.17
36,"00:02:08,253","00:02:12,090",Mr. Jeff Dunham!,0,0.0,,,,128.25,132.09
37,"00:02:25,728","00:02:28,481",What a warm welcome. Thank you for being here this evening.,0,0.0,,,,145.73,148.48
38,"00:02:28,565","00:02:29,732",I wanna start by saying--,0,0.0,,,,148.56,149.73
39,"00:02:29,816","00:02:32,902","People are saying, ""Why in the world did you go to Dublin, Ireland,",0,0.0,,,,149.82,152.9
40,"00:02:32,986","00:02:35,363","to do your Netflix special?"" I'll tell you why.",1,1.6800000000000068,"#6, ","153.63, ","155.31, ",152.99,155.36
41,"00:02:35,446","00:02:39,242","I got a ventriloquist dummy in the third grade, started practicing, doing shows,",0,0.0,,,,155.45,159.24
42,"00:02:39,325","00:02:43,037","through elementary, junior high, high school, paid my way through college.",0,0.0,,,,159.32,163.04
43,"00:02:43,121","00:02:46,249","Did almost 20 years of comedy clubs throughout the U.S. and Canada,",0,0.0,,,,163.12,166.25
44,"00:02:46,332","00:02:49,586","then turned into small theaters, then big theaters, then giant arenas,",0,0.0,,,,166.33,169.59
45,"00:02:49,669","00:02:53,423","and all around the world, and here we are. This is all because of folks like you.",0,0.0,,,,169.67,173.42
46,"00:02:53,506","00:02:55,633",Thanks for making that happen. There you go.,1,9.599999999999994,"#7, ","174.57, ","184.17, ",173.51,175.63
47,"00:02:55,717","00:02:56,926",[audience cheering],0,0.0,,,,175.72,176.93
48,"00:03:03,725","00:03:05,643",Are you ready for the reason you're here?,0,0.0,,,,183.72,185.64
49,"00:03:05,727","00:03:07,979",Are you ready for the little people in the boxes?,1,16.409999999999997,"#8, ","187.3, ","203.71, ",185.73,187.98
50,"00:03:08,062","00:03:09,314",[audience cheering],0,0.0,,,,188.06,189.31
51,"00:03:15,486","00:03:16,654",All right.,0,0.0,,,,195.49,196.65
52,"00:03:19,365","00:03:20,199",Thank you.,0,0.0,,,,199.37,200.2
53,"00:03:22,285","00:03:25,038","The first guy I'd like to introduce I think audiences enjoy,",0,0.0,,,,202.28,205.04
54,"00:03:25,121","00:03:29,500","because everyone knows someone like this, in your own family or where you work.",1,0.5500000000000114,"#9, ","206.06, ","206.61, ",205.12,209.5
