,start_time,end_time,line,file_index,mean_pitch,max_pitch,min_pitch,range_pitch,std_pitch,internal_silence,mean_energy,min_energy,max_energy,range_energy,std_energy,POS_prop_ADJ,POS_prop_ADV,POS_prop_DET,POS_prop_NOUN,POS_prop_PROPN,POS_prop_VERB,alliteration,avg_neg,avg_obj,avg_pos,avg_word_len,disconnection,homogeneity,line_len,n_grams,plosive,repetition,rhyme,speaking_rate,tempo,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,047","00:00:08,049",[hip-hop music plays],line_0000.wav,2.841043,91.1157,-1.0,92.1157,16.118052,0.9433249370277078,0.023044413,0.0044008587,0.031206348999999998,0.02680549,0.006248322,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,6.05,8.05
1,"00:00:12,804","00:00:15,223","[Marlon] How the fuck we doing, DC? We good?",line_0001.wav,15.283802,157.5,-1.0,158.5,37.444607,0.8123044838373306,0.02312281,0.01184996,0.057266742,0.04541678,0.009962416,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.5,0.0,0.75,0.25,3.125,0.6906625032424927,0.875,8.0,"['how_the', 'the_fuck', 'fuck_we', 'we_doing', 'doing_dc', 'dc_we', 'we_good']",0.0,0.07719248533248901,3.5,3.3071517155849515,3.3071517155849515,0,0.0,,,,12.8,15.22
2,"00:00:15,306","00:00:17,308",[crowd cheers],line_0002.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.030313432,0.021097627999999997,0.037971225,0.016873596,0.0044414457,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,15.31,17.31
3,"00:00:37,662","00:00:39,789","That music gets you hyped, man.",line_0003.wav,16.674395,107.03883,-1.0,108.03883,28.873451,0.6984687868080094,0.01259345,0.0013558593,0.044068232,0.04271237,0.009557976999999999,0.2,0.0,0.2,0.4,0.0,0.2,2.5,0.0,0.9583333333333334,0.04166666666666666,4.0,0.701949954032898,0.8333333333333334,6.0,"['that_music', 'music_gets', 'gets_you', 'you_hyped', 'hyped_man']",0.0,0.12509265542030334,2.5,2.8208744710860336,3.2910202162670386,1,1.0399999999999991,"#1, ","38.51, ","39.55, ",37.66,39.79
4,"00:00:39,873","00:00:42,250",I see why there's so many shootouts in hip-hop clubs.,line_0004.wav,27.520086,131.25,-1.0,132.25,41.710396,0.6320254506892895,0.013623956999999999,0.002072894,0.03343537,0.031362478,0.008079415999999999,0.1,0.3,0.0,0.4,0.0,0.2,5.5,0.013888888888888888,0.9583333333333334,0.027777777777777776,3.5,0.7690986394882202,0.9166666666666666,12.0,"['i_see', 'see_why', 'why_there', 'there_is', 'is_so', 'so_many', 'many_shootouts', 'shootouts_in', 'in_hip', 'hip_hop', 'hop_clubs']",0.0,-0.05750128254294395,5.5,5.048380311316781,5.8897770298695775,1,1.5200000000000031,"#2, ","42.44, ","43.96, ",39.87,42.25
5,"00:00:43,918","00:00:47,797","It's the music, man. Make you feel like you punched your best friend in the face.",line_0005.wav,43.053084999999996,151.0274,-1.0,152.0274,31.934697999999997,0.259379042690815,0.011831583,0.0012695788,0.037621636,0.036352057,0.008903671,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,8.0,0.04166666666666666,0.8194444444444444,0.1388888888888889,3.7058823529411766,0.7801244854927063,0.9411764705882352,17.0,"['it_is', 'is_the', 'the_music', 'music_man', 'man_make', 'make_you', 'you_feel', 'feel_like', 'like_you', 'you_punched', 'punched_your', 'your_best', 'best_friend', 'friend_in', 'in_the', 'the_face']",0.0,0.01616787165403366,8.0,4.382572828048469,4.6403712296983795,0,0.0,,,,43.92,47.8
6,"00:00:47,881","00:00:50,467","""I'm hyped! I'll punch a nigga in the face with a right!""",line_0006.wav,6.091867,70.22293,-1.0,71.22293,18.635588000000002,0.8715953307392996,0.012385636,0.0010365493,0.038199436,0.037162885,0.009455933,0.0,0.0,0.3,0.3,0.0,0.4,6.5,0.017857142857142856,0.9107142857142856,0.07142857142857142,3.071428571428572,0.5925824642181396,0.9285714285714286,14.0,"['i_am', 'am_hyped', 'hyped_i', 'i_will', 'will_punch', 'punch_a', 'a_nigga', 'nigga_in', 'in_the', 'the_face', 'face_with', 'with_a', 'a_right']",0.0,0.040685884654521935,6.5,5.4137664346481085,5.027068832173243,1,1.3999999999999986,"#3, ","50.5, ","51.9, ",47.88,50.47
7,"00:00:53,219","00:00:55,805","""Damn. My bad, Larry. Shit.",line_0007.wav,13.346814000000002,82.27611999999999,-1.0,83.27611999999999,25.806652,0.7468599033816425,0.013931198,0.001238882,0.042952187,0.041713305,0.008030745,0.5,0.0,0.0,0.0,0.5,0.0,2.0,0.625,0.375,0.0,3.6,0.7997851371765137,0.8,5.0,"['damn_my', 'my_bad', 'bad_larry', 'larry_shit']",0.0,0.12399750202894212,2.0,1.9334880123743243,2.3201856148491893,1,0.6000000000000014,"#4, ","55.37, ","55.97, ",53.22,55.8
8,"00:00:56,389","00:00:59,893",You did the same shit to me with that Lil Uzi song last week.,line_0008.wav,41.663918,114.84375,-1.0,115.84375,32.209885,0.29878484631879915,0.013712130500000001,0.0029613134000000003,0.030992283,0.02803097,0.007064071999999999,0.2,0.0,0.2,0.3,0.2,0.1,6.5,0.08333333333333333,0.9166666666666666,0.0,3.3571428571428568,0.7971415519714355,0.9285714285714286,14.0,"['you_did', 'did_the', 'the_same', 'same_shit', 'shit_to', 'to_me', 'me_with', 'with_that', 'that_lil', 'lil_uzi', 'uzi_song', 'song_last', 'last_week']",0.0,-0.13173328340053558,6.5,3.995433789954341,4.280821917808222,0,0.0,,,,56.39,59.89
9,"00:00:59,976","00:01:02,353","No. You shot me right there.""",line_0009.wav,42.664482,75.5137,-1.0,76.5137,22.571346,0.19052631578947368,0.011717365,0.0014089455,0.032315633999999996,0.030906687999999998,0.008761956999999999,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,2.5,0.0,0.9166666666666666,0.08333333333333333,3.5,0.713990330696106,0.8333333333333334,6.0,"['no_you', 'you_shot', 'shot_me', 'me_right', 'right_there']",0.0,0.2836611270904541,2.5,2.5241901556583906,2.5241901556583906,0,0.0,,,,59.98,62.35
