,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:05,797","00:00:08,233",[wind whistling],0,0.0,,,,5.8,8.23
1,"00:00:08,300","00:00:11,269",[clock chiming],2,25.540000000000003,"#0, #1, ","8.52, 11.07, ","9.18, 35.95, ",8.3,11.27
2,"00:00:30,155","00:00:31,489",[indistinct whispering],0,0.0,,,,30.16,31.49
3,"00:00:36,027","00:00:37,128",[chiming stops],0,0.0,,,,36.03,37.13
4,"00:00:38,530","00:00:39,998",[music playing over speakers],0,0.0,,,,38.53,40.0
5,"00:00:40,065","00:00:41,533","♪ A, B, C ♪",1,9.310000000000002,"#2, ","41.11, ","50.42, ",40.06,41.53
6,"00:00:42,200","00:00:43,568","♪ A, B, C ♪",0,0.0,,,,42.2,43.57
7,"00:00:45,170","00:00:47,505","♪ A, B ♪",0,0.0,,,,45.17,47.51
8,"00:00:48,907","00:00:50,442","♪ A, B, C ♪",1,1.9399999999999977,"#3, ","50.97, ","52.91, ",48.91,50.44
9,"00:00:51,109","00:00:53,044","♪ A, B, C ♪",1,2.8900000000000006,"#4, ","55.91, ","58.8, ",51.11,53.04
10,"00:00:56,247","00:00:58,917",♪ Play with me ♪,0,0.0,,,,56.25,58.92
11,"00:01:01,252","00:01:02,253",[banging],1,1.4899999999999949,"#5, ","62.86, ","64.35, ",61.25,62.25
12,"00:01:04,189","00:01:05,223",[growling],4,18.090000000000003,"#6, #7, #8, #9, ","65.17, 67.99, 74.03, 79.08, ","66.54, 73.63, 77.7, 86.49, ",64.19,65.22
13,"00:01:26,144","00:01:27,979",[snarling],4,19.94999999999999,"#10, #11, #12, #13, ","86.7, 90.47, 94.26, 98.63, ","89.75, 92.74, 94.89, 112.63, ",86.14,87.98
14,"00:01:42,260","00:01:43,661",Aah!,0,0.0,,,,102.26,103.66
15,"00:01:46,398","00:01:47,398",[gasps],1,11.329999999999998,"#14, ","114.44, ","125.77, ",106.4,107.4
16,"00:01:59,210","00:02:01,212",[screaming],1,31.72,"#15, ","125.93, ","157.65, ",119.21,121.21
17,"00:02:07,919","00:02:09,921",[audience cheering and clapping],0,0.0,,,,127.92,129.92
18,"00:02:13,291","00:02:19,130","{\an8}Thank you. Thank you. Thank you. Aw, thank you.",0,0.0,,,,133.29,139.13
19,"00:02:19,631","00:02:21,699",Lower your expectations.,0,0.0,,,,139.63,141.7
20,"00:02:23,568","00:02:26,671",{\an8}Thank you. Thank you.,0,0.0,,,,143.57,146.67
21,"00:02:30,175","00:02:31,943",[cheering continues],0,0.0,,,,150.18,151.94
22,"00:02:33,511","00:02:36,214","It would have been weird if you didn't clap, I guess.",0,0.0,,,,153.51,156.21
23,"00:02:37,248","00:02:40,318","If I walked out and you're like, ""Mm. Well, let's see.",1,7.590000000000003,"#16, ","159.79, ","167.38, ",157.25,160.32
24,"00:02:40,385","00:02:42,120",[audience laughing],0,0.0,,,,160.38,162.12
25,"00:02:42,187","00:02:44,622","Let's see how fat this bastard got.""",0,0.0,,,,162.19,164.62
26,"00:02:45,123","00:02:46,491",[audience laughing],0,0.0,,,,165.12,166.49
