,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,840","00:00:08,883",[Apatow] It's an art to not be terrified.,0,0.0,,,,6.84,8.88
1,"00:00:09,634","00:00:11,594",The art of not being terrified takes...,0,0.0,,,,9.63,11.59
2,"00:00:12,345","00:00:16,182",I've always wondered what Beyoncé thinks right before she walks out.,0,0.0,,,,12.35,16.18
3,"00:00:16,266","00:00:20,979","Because she has, like, 900,000 dance moves to remember.",1,0.5500000000000007,"#0, ","20.96, ","21.51, ",16.27,20.98
4,"00:00:21,187","00:00:24,315","Like, does she ever think, ""Tsk, what if it doesn't come?",0,0.0,,,,21.19,24.32
5,"00:00:24,566","00:00:27,527","What if I'm just sitting there, like... I forgot?""",0,0.0,,,,24.57,27.53
6,"00:00:30,822","00:00:32,949",-[man 1] Quiet on set. -All right. Here we go.,1,1.5499999999999972,"#1, ","31.0, ","32.55, ",30.82,32.95
7,"00:00:33,033","00:00:34,492","[man 2] Judd, good luck.",1,0.6299999999999955,"#2, ","33.6, ","34.23, ",33.03,34.49
8,"00:00:35,201","00:00:37,287",[announcer] Ladies and gentlemen...,1,1.9600000000000009,"#3, ","37.07, ","39.03, ",35.2,37.29
9,"00:00:38,121","00:00:41,416",please welcome Judd Apatow.,1,38.01,"#4, ","41.35, ","79.36, ",38.12,41.42
10,"00:00:41,499","00:00:44,586",[audience cheering],0,0.0,,,,41.5,44.59
11,"00:00:51,676","00:00:53,219",[audience whistling],0,0.0,,,,51.68,53.22
12,"00:00:53,303","00:00:54,304",Thank you.,0,0.0,,,,53.3,54.3
13,"00:01:01,728","00:01:02,937",Thank you.,0,0.0,,,,61.73,62.94
14,"00:01:03,480","00:01:05,356","Thank you, Montreal.",0,0.0,,,,63.48,65.36
15,"00:01:06,816","00:01:08,276","Viva, Montreal!",0,0.0,,,,66.82,68.28
16,"00:01:11,821","00:01:13,406",Thank you so much. Thank you.,0,0.0,,,,71.82,73.41
17,"00:01:14,240","00:01:17,202",It is amazing to be here.,0,0.0,,,,74.24,77.2
18,"00:01:17,285","00:01:19,621",This is something I've wanted to do since I was 10.,0,0.0,,,,77.28,79.62
19,"00:01:19,704","00:01:22,207","It's very special, so thank you very much.",0,0.0,,,,79.7,82.21
20,"00:01:22,290","00:01:25,126","Uh, it's amazing I can draw a crowd, isn't it?",1,1.2399999999999949,"#5, ","82.31, ","83.55, ",82.29,85.13
21,"00:01:25,210","00:01:27,128",My level of fame is not that high.,1,1.3499999999999943,"#6, ","86.79, ","88.14, ",85.21,87.13
22,"00:01:27,212","00:01:28,046",[audience laughs],0,0.0,,,,87.21,88.05
23,"00:01:28,129","00:01:30,340","This is my level of fame, if I'm walking down the street,",0,0.0,,,,88.13,90.34
24,"00:01:30,423","00:01:32,425","and somebody says, ""Are you Judd Apatow?""",0,0.0,,,,90.42,92.42
25,"00:01:32,509","00:01:34,886","If I say no, they go, ""All right.""",1,2.7299999999999898,"#7, ","94.54, ","97.27, ",92.51,94.89
26,"00:01:34,969","00:01:36,387",[audience laughs],0,0.0,,,,94.97,96.39
27,"00:01:37,472","00:01:40,058","Uh, I always know where I stand in the world of comedy",0,0.0,,,,97.47,100.06
28,"00:01:40,141","00:01:43,520","based on the fact that I have movies on Amazon,",0,0.0,,,,100.14,103.52
29,"00:01:43,686","00:01:47,857","and I see what movies they recommend off of my movies,",0,0.0,,,,103.69,107.86
30,"00:01:47,941","00:01:50,652",-[audience laughs] -and that tells me where I belong.,1,1.2700000000000102,"#8, ","108.21, ","109.48, ",107.94,110.65
31,"00:01:50,735","00:01:52,070",[audience laughs],0,0.0,,,,110.73,112.07
32,"00:01:52,153","00:01:53,738","It's like, ""If you liked  Knocked Up,",0,0.0,,,,112.15,113.74
33,"00:01:53,822","00:01:56,616","you might like  Ernest Sucks His Own Dick.""",1,3.680000000000007,"#9, ","115.74, ","119.42, ",113.82,116.62
34,"00:01:56,699","00:01:58,535","[audience laughs, then Apatow laughs]",0,0.0,,,,116.7,118.53
35,"00:01:58,618","00:02:00,537","Okay, that's my division.",1,0.6600000000000108,"#10, ","122.32, ","122.98, ",118.62,120.54
36,"00:02:02,372","00:02:04,124",A lot of people ask me why I'm doing stand-up.,0,0.0,,,,122.37,124.12
37,"00:02:04,207","00:02:09,212",It's because I wanted to lower my salary and my self-esteem at the same time.,1,1.5900000000000034,"#11, ","127.97, ","129.56, ",124.21,129.21
38,"00:02:09,295","00:02:11,214",[audience laughs],0,0.0,,,,129.29,131.21
39,"00:02:11,714","00:02:16,594","I have two beautiful, hilarious, awesome daughters,",1,1.9399999999999977,"#12, ","131.96, ","133.9, ",131.71,136.59
