,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:13,680","00:00:15,140",[rock music playing],1,9.75,"#2, ","21.55, ","31.3, ",13.68,15.14
1,"00:00:22,439","00:00:25,859","[announcer] Please welcome to the stage, Hari Kondabolu.",0,0.0,,,,22.44,25.86
2,"00:00:25,942","00:00:27,235",[audience cheering],0,0.0,,,,25.94,27.23
3,"00:00:30,196","00:00:32,198","Hello, Seattle. Are you good?",0,0.0,,,,30.2,32.2
4,"00:00:33,491","00:00:34,951","Oh, it's beautiful.",1,0.6999999999999957,"#3, ","34.42, ","35.12, ",33.49,34.95
5,"00:00:35,493","00:00:37,704",It is beautiful from here.,1,6.640000000000001,"#4, ","35.57, ","42.21, ",35.49,37.7
6,"00:00:39,164","00:00:40,248",Man.,0,0.0,,,,39.16,40.25
7,"00:00:42,000","00:00:45,295",It's packed in here. We got like 800 people in here.,1,7.979999999999997,"#5, ","43.85, ","51.83, ",42.0,45.3
8,"00:00:45,378","00:00:46,796",-Fantastic. -[audience cheering],0,0.0,,,,45.38,46.8
9,"00:00:47,714","00:00:48,548",Great.,0,0.0,,,,47.71,48.55
10,"00:00:51,551","00:00:54,054","It's important that I know how many are here,",0,0.0,,,,51.55,54.05
11,"00:00:54,137","00:00:57,390",because my father will ask me after how many showed up.,0,0.0,,,,54.14,57.39
12,"00:00:57,474","00:01:00,935",It doesn't matter what I say. He'll always say the same thing.,0,0.0,,,,57.47,60.94
13,"00:01:01,019","00:01:04,481","""How many people came to the show?"" ""Eight hundred."" ""Oh, that's it?""",1,0.8499999999999943,"#6, ","65.04, ","65.89, ",61.02,64.48
14,"00:01:04,564","00:01:05,648",[audience laughing],0,0.0,,,,64.56,65.65
15,"00:01:05,732","00:01:07,984",How is 800 not significant?,1,0.8199999999999932,"#7, ","67.45, ","68.27, ",65.73,67.98
16,"00:01:08,068","00:01:12,072",Then I remember my parents are from India. Eight hundred is not a big number.,1,1.9000000000000057,"#8, ","72.08, ","73.98, ",68.07,72.07
17,"00:01:12,155","00:01:13,615",[audience laughing],0,0.0,,,,72.16,73.61
18,"00:01:13,865","00:01:17,786","""Oh, 800 people? Were you performing in a single Indian train car?""",1,2.069999999999993,"#9, ","78.09, ","80.16, ",73.86,77.79
19,"00:01:17,869","00:01:19,370",[audience laughing],0,0.0,,,,77.87,79.37
20,"00:01:21,539","00:01:25,460","""Oh, 50,000 people? Were you performing at my high school reunion?""",1,1.8100000000000023,"#10, ","85.2, ","87.01, ",81.54,85.46
21,"00:01:25,543","00:01:26,836",[audience laughing],0,0.0,,,,85.54,86.84
22,"00:01:28,630","00:01:31,508",I get nervous when I perform in front of my parents.,0,0.0,,,,88.63,91.51
23,"00:01:31,591","00:01:34,677",I want them to be proud. I don't wanna embarrass them.,0,0.0,,,,91.59,94.68
24,"00:01:34,761","00:01:38,181","So, the last time I performed for them, I walked out on-stage",0,0.0,,,,94.76,98.18
25,"00:01:38,264","00:01:41,100","and cut the stand-up, and, uh, just took the LSAT.",1,5.199999999999989,"#11, ","101.37, ","106.57, ",98.26,101.1
26,"00:01:41,643","00:01:44,103","[audience laughing, then applauding]",0,0.0,,,,101.64,104.1
27,"00:01:46,898","00:01:49,150",My mom liked the direction of the new material.,1,1.8199999999999932,"#12, ","109.18, ","111.0, ",106.9,109.15
28,"00:01:49,234","00:01:50,568",[audience laughing],0,0.0,,,,109.23,110.57
29,"00:01:51,444","00:01:54,322",It's nice to be here. I almost missed my flight.,0,0.0,,,,111.44,114.32
30,"00:01:54,405","00:01:58,118","I'm at JFK Airport, and there's a long line at airport security,",0,0.0,,,,114.41,118.12
31,"00:01:58,201","00:02:00,954",'cause there was a lady at the front who was angry,0,0.0,,,,118.2,120.95
32,"00:02:01,037","00:02:03,331",that she couldn't bring her water through security.,0,0.0,,,,121.04,123.33
33,"00:02:03,414","00:02:06,918","She kept saying, ""Why can't I bring my water through security?""",0,0.0,,,,123.41,126.92
34,"00:02:07,001","00:02:09,754",You don't know why you can't bring your water?,0,0.0,,,,127.0,129.75
35,"00:02:09,838","00:02:12,841",I thought we collectively agreed to never forget?,1,2.3400000000000034,"#13, ","132.89, ","135.23, ",129.84,132.84
36,"00:02:12,924","00:02:14,634",[audience laughing],0,0.0,,,,132.92,134.63
37,"00:02:16,970","00:02:20,223",It's important to start the shows with a 9/11 joke,0,0.0,,,,136.97,140.22
38,"00:02:20,306","00:02:23,184",so the audience knows you mean business.,1,4.6699999999999875,"#14, ","143.27, ","147.94, ",140.31,143.18
39,"00:02:23,268","00:02:25,353","[audience laughing, then applauding]",0,0.0,,,,143.27,145.35
40,"00:02:27,147","00:02:28,773",Not fucking around.,1,2.049999999999983,"#15, ","148.96, ","151.01, ",147.15,148.77
41,"00:02:31,568","00:02:35,321","The line's not moving, and I'm frustrated. This is a big airport.",0,0.0,,,,151.57,155.32
42,"00:02:35,405","00:02:37,991","When you're late at a small airport, it's easy.",0,0.0,,,,155.41,157.99
43,"00:02:38,074","00:02:42,662","You just run right through. It's like, Gate 20, 22, 24, you're there. Easy.",0,0.0,,,,158.07,162.66
44,"00:02:42,745","00:02:45,206","When you're in a big airport like JFK, it doesn't work that way.",0,0.0,,,,162.75,165.21
45,"00:02:45,290","00:02:49,752","It's like, Gate 20, Gate 22, complete shopping mall for no reason...",1,1.829999999999984,"#16, ","170.11, ","171.94, ",165.29,169.75
46,"00:02:49,836","00:02:51,212",[audience laughing],0,0.0,,,,169.84,171.21
47,"00:02:51,713","00:02:55,383",Gate 24. You have to weave through a capitalist obstacle course.,1,1.9499999999999886,"#17, ","175.36, ","177.31, ",171.71,175.38
48,"00:02:55,466","00:02:56,759",[audience laughing],0,0.0,,,,175.47,176.76
49,"00:02:58,970","00:03:02,640","""Hari, why'd you miss your flight?"" ""I bought a Toblerone for no reason.""",2,3.299999999999983,"#18, #19, ","182.74, 186.0, ","184.51, 187.53, ",178.97,182.64
50,"00:03:02,724","00:03:04,559",[audience laughing],0,0.0,,,,182.72,184.56
51,"00:03:07,770","00:03:08,605",So...,0,0.0,,,,187.77,188.6
52,"00:03:09,856","00:03:13,234","I finally get to the front of the line, and I'm frustrated",0,0.0,,,,189.86,193.23
53,"00:03:13,318","00:03:15,320",'cause my plane is boarding.,0,0.0,,,,193.32,195.32
54,"00:03:15,403","00:03:19,616","I gave the TSA agent my ID, and he's like: ""Hey, you look nervous.",0,0.0,,,,195.4,199.62
55,"00:03:19,699","00:03:21,284","Why do you look so nervous?""",0,0.0,,,,199.7,201.28
56,"00:03:21,367","00:03:25,538","I'm like, ""My plane is boarding."" He's like, ""I know about your plane.",1,1.1999999999999886,"#20, ","207.65, ","208.85, ",201.37,205.54
57,"00:03:25,872","00:03:28,458","-But why do you look so nervous?"" -[audience laughing]",0,0.0,,,,205.87,208.46
58,"00:03:28,541","00:03:32,337",And that's when I realized that this was a man who didn't forget.,1,1.6699999999999875,"#21, ","212.68, ","214.35, ",208.54,212.34
59,"00:03:32,420","00:03:34,005",[audience laughing],0,0.0,,,,212.42,214.0
60,"00:03:36,216","00:03:39,636","Airport security is hard enough, why do I need extra steps?",0,0.0,,,,216.22,219.64
