,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:11,469","00:00:15,306","<i>Please welcome my daddy, Nate Bargatze.</i>",0,0.0,,,,11.47,15.31
1,"00:00:15,390","00:00:17,017",<i>[cheering and applause]</i>,2,7.939999999999998,"#1, #2, ","19.14, 28.26, ","25.88, 29.46, ",15.39,17.02
2,"00:00:33,575","00:00:34,451",<i>We're doing it.</i>,0,0.0,,,,33.58,34.45
3,"00:00:34,951","00:00:35,910",<i>This is it.</i>,1,0.6799999999999997,"#3, ","35.75, ","36.43, ",34.95,35.91
4,"00:00:36,536","00:00:38,538","<i>This is, you know, it's something.</i>",1,1.6999999999999957,"#4, ","38.81, ","40.51, ",36.54,38.54
5,"00:00:38,955","00:00:40,290",<i>-[laughter]</i> <i>-Uh...</i>,0,0.0,,,,38.95,40.29
6,"00:00:40,707","00:00:43,460","<i>Thank you, guys, for coming out.</i> <i>I appreciate it. Uh...</i>",1,1.3800000000000026,"#5, ","41.79, ","43.17, ",40.71,43.46
7,"00:00:43,543","00:00:44,544",<i>I'm very excited.</i>,0,0.0,,,,43.54,44.54
8,"00:00:45,086","00:00:46,588","<i>I tried to, uh...</i>",1,1.1999999999999957,"#6, ","45.31, ","46.51, ",45.09,46.59
9,"00:00:46,963","00:00:49,924","<i>I'm always trying to lose weight,</i> <i>and then you think, ""I'll tape a special.</i>",0,0.0,,,,46.96,49.92
10,"00:00:50,008","00:00:53,386","<i>That will, you know... That'll do it.""</i> <i>And then you just kind of...</i>",1,0.5300000000000011,"#7, ","51.23, ","51.76, ",50.01,53.39
11,"00:00:53,470","00:00:55,847","<i>Next thing you know,</i> <i>it's already started, so...</i>",2,3.239999999999995,"#8, #9, ","55.06, 60.13, ","56.85, 61.58, ",53.47,55.85
12,"00:00:55,930","00:00:56,973",<i>[laughter]</i>,0,0.0,,,,55.93,56.97
13,"00:01:00,226","00:01:01,102",<i>I...</i>,0,0.0,,,,60.23,61.1
