,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:05,760","00:00:08,480",A NETFLIX ORIGINAL COMEDY SPECIAL,1,11.600000000000001,"#0, ","9.32, ","20.92, ",5.76,8.48
1,"00:00:13,400","00:00:14,520",Russell Brand's a joke.,0,0.0,,,,13.4,14.52
2,"00:00:15,600","00:00:18,680",-[man]  What a loser he is. -Strong and stable leadership.,0,0.0,,,,15.6,18.68
3,"00:00:18,920","00:00:20,960",[screaming],1,6.25,"#1, ","21.33, ","27.58, ",18.92,20.96
4,"00:00:21,880","00:00:23,600",Russell Brand asked me for an interview.,0,0.0,,,,21.88,23.6
5,"00:00:23,680","00:00:26,040",[man]  Brand attended a march outside Downing Street.,2,2.2399999999999984,"#2, #3, ","27.94, 29.93, ","28.72, 31.39, ",23.68,26.04
6,"00:00:30,440","00:00:32,480",We're gonna make America great again.,0,0.0,,,,30.44,32.48
7,"00:00:32,720","00:00:34,600","You've never, ever voted?",1,1.480000000000004,"#4, ","33.9, ","35.38, ",32.72,34.6
8,"00:00:35,600","00:00:38,400","-Russell Brand's a joke. -No, do you think that's really bad?",1,4.950000000000003,"#5, ","38.29, ","43.24, ",35.6,38.4
9,"00:00:39,800","00:00:41,760",[cheering and applause],1,31.08,"#6, ","44.06, ","75.14, ",39.8,41.76
10,"00:01:00,440","00:01:01,280",So...,0,0.0,,,,60.44,61.28
11,"00:01:02,520","00:01:04,720",-[woman shouts] -Settle down.,0,0.0,,,,62.52,64.72
12,"00:01:09,920","00:01:12,480","[grunts] All right, don't take the piss.",0,0.0,,,,69.92,72.48
13,"00:01:14,240","00:01:18,040",Let's establish a bit of genuine rapport. Who here's seen me perform before?,1,2.519999999999996,"#7, ","77.76, ","80.28, ",74.24,78.04
14,"00:01:18,120","00:01:20,160","-Say, ""Yeah."" -[audience] Yeah!",0,0.0,,,,78.12,80.16
15,"00:01:20,240","00:01:22,200",Those of you that have seen me before,1,1.1799999999999926,"#8, ","81.76, ","82.94, ",80.24,82.2
16,"00:01:22,280","00:01:26,720","will know that, primarily, my motivation in performing",0,0.0,,,,82.28,86.72
17,"00:01:26,800","00:01:29,240",is to convey to you my belief that deep within each of us,1,0.9399999999999977,"#9, ","88.7, ","89.64, ",86.8,89.24
18,"00:01:29,320","00:01:31,040","there is a... an essence,",0,0.0,,,,89.32,91.04
19,"00:01:31,120","00:01:33,440","and if we can connect with that essence, as individuals,",1,0.9299999999999926,"#10, ","92.62, ","93.55, ",91.12,93.44
20,"00:01:33,520","00:01:35,600","and connect to one another truthfully,",1,1.940000000000012,"#11, ","94.6, ","96.54, ",93.52,95.6
21,"00:01:35,680","00:01:38,040","there's a divine power that will be unleashed,",0,0.0,,,,95.68,98.04
22,"00:01:38,120","00:01:40,040","with which we can change ourselves as individuals,",0,0.0,,,,98.12,100.04
23,"00:01:40,120","00:01:41,400",society and maybe even the world.,0,0.0,,,,100.12,101.4
24,"00:01:41,480","00:01:43,360","That's the main reason, but I've gotta be honest,",1,5.159999999999997,"#12, ","103.0, ","108.16, ",101.48,103.36
