,start_time,end_time,line,file_index,mean_pitch,max_pitch,min_pitch,range_pitch,std_pitch,internal_silence,mean_energy,min_energy,max_energy,range_energy,std_energy,POS_prop_ADJ,POS_prop_ADV,POS_prop_DET,POS_prop_NOUN,POS_prop_PROPN,POS_prop_VERB,alliteration,avg_neg,avg_obj,avg_pos,avg_word_len,disconnection,homogeneity,line_len,n_grams,plosive,repetition,rhyme,speaking_rate,tempo,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:07,007","00:00:08,383",<i>[rock music playing]</i>,line_0000.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.030002387000000002,0.023995467000000003,0.04174601,0.017750543,0.0033561613,,,,,,,,,,,,,,,,,,,,,1,70.6,"#1, ","10.22, ","80.82, ",7.01,8.38
1,"00:00:37,995","00:00:40,290",{\an8}<i>[audience cheering]</i>,line_0001.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.06504066,0.04218894,0.12643926,0.08425031599999999,0.0155002475,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,37.99,40.29
2,"00:00:41,458","00:00:44,877","<i>[announcer] </i><span style=""style_2"">Ladies and gentlemen,</i> <span style=""style_2"">welcome Joe Rogan.</i>",line_0002.wav,37.06812,121.15385,-1.0,122.15385,24.19345,0.24742268041237114,0.08950107,0.029627142000000002,0.13887343,0.109246284,0.030594656,0.0,0.0,0.0,0.4,0.4,0.2,2.5,0.0,0.9583333333333334,0.04166666666666666,5.5,0.6840725541114807,0.8333333333333334,6.0,"['ladies_and', 'and_gentlemen', 'gentlemen_welcome', 'welcome_joe', 'joe_rogan']",0.0,-0.08246977627277374,2.5,1.7548990933021331,3.2173150043872436,0,0.0,,,,41.46,44.88
3,"00:00:45,962","00:00:48,381",<i>[audience cheering and applauding]</i>,line_0003.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.08323421,0.06389164,0.105046265,0.041154623,0.008849326,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,45.96,48.38
4,"00:00:55,138","00:00:57,390","<i>What the fuck is going on,</i> <i>San Francisco?</i>",line_0004.wav,16.296307000000002,73.25581,-1.0,74.25581,25.097458,0.673355629877369,0.076916926,0.05173592,0.10838544,0.056649525,0.012903052,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,3.5,0.04166666666666666,0.875,0.08333333333333333,4.0,0.8977362513542175,0.875,8.0,"['what_the', 'the_fuck', 'fuck_is', 'is_going', 'going_on', 'on_san', 'san_francisco']",0.0,0.07097408920526505,3.5,3.552397868561275,4.884547069271753,0,0.0,,,,55.14,57.39
5,"00:00:58,308","00:01:02,228",<i>Thanks for coming.</i> <i>I appreciate it! God damn!</i>,line_0005.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.061959792,0.028051242,0.09934035,0.07128911,0.02104042,0.0,0.2,0.0,0.2,0.2,0.4,3.5,0.125,0.8333333333333334,0.04166666666666666,4.375,0.6229922771453857,0.875,8.0,"['thanks_for', 'for_coming', 'coming_i', 'i_appreciate', 'appreciate_it', 'it_god', 'god_damn']",0.0,0.2418605238199234,3.5,2.0408163265306114,3.0612244897959173,0,0.0,,,,58.31,62.23
6,"00:01:02,312","00:01:03,730","<i>Put your phone down, fuckface!</i>",line_0006.wav,33.086290000000005,193.42105,-1.0,194.42105,39.519962,0.4677419354838709,0.06293023,0.023340326,0.10662239999999999,0.08328207,0.026534602,0.25,0.0,0.0,0.5,0.0,0.25,2.0,0.0,1.0,0.0,4.8,0.6701328158378601,0.8,5.0,"['put_your', 'your_phone', 'phone_down', 'down_fuckface']",0.0,-0.07547774910926819,2.0,3.5260930888575475,2.8208744710860385,0,0.0,,,,62.31,63.73
7,"00:01:03,813","00:01:06,066","<i>I see you, bitch!</i> <i>Put your phone down!</i>",line_0007.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.040661513999999996,0.024901753,0.09098947,0.066087715,0.014367613999999999,0.2,0.0,0.0,0.4,0.0,0.4,3.5,0.1875,0.8125,0.0,3.5,0.7801244854927063,0.875,8.0,"['i_see', 'see_you', 'you_bitch', 'bitch_put', 'put_your', 'your_phone', 'phone_down']",0.0,0.24106772243976596,3.5,3.550821127385708,3.550821127385708,0,0.0,,,,63.81,66.07
8,"00:01:06,149","00:01:07,817",<i>Motherfuckers.</i>,line_0008.wav,13.117722500000001,63.362069999999996,-1.0,64.36206999999999,23.73995,0.7368421052631579,0.071367554,0.03231507,0.10741192,0.075096846,0.022301642000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.375,0.0,13.0,0.0,0.0,1.0,[],0.0,1.0,0.0,0.5995203836930484,2.398081534772193,0,0.0,,,,66.15,67.82
9,"00:01:07,900","00:01:09,736",<i>They can't use their eyes.</i>,line_0009.wav,4.294579,89.63415,-1.0,90.63415,18.340723,0.9165526675786594,0.04711333,0.013340125,0.08449251,0.07115239,0.019745251000000002,0.2,0.2,0.0,0.2,0.0,0.4,2.5,0.15625,0.84375,0.0,3.6666666666666665,0.7892993092536926,0.8333333333333334,6.0,"['they_can', 'can_not', 'not_use', 'use_their', 'their_eyes']",0.0,0.2383094280958176,2.5,3.2679738562091534,3.2679738562091534,0,0.0,,,,67.9,69.74
