,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:05,920","00:00:10,120",[♪♪♪],1,0.7599999999999998,"#2, ","11.93, ","12.69, ",5.92,10.12
1,"00:00:13,320","00:00:15,840",<i>♪ Good to be back here ♪</i>,2,1.8100000000000023,"#3, #4, ","14.09, 16.36, ","15.0, 17.26, ",13.32,15.84
2,"00:00:17,160","00:00:20,320","<i>♪ What happened?</i> <i>Ah, bang cock ♪</i>",1,0.8900000000000006,"#5, ","20.78, ","21.67, ",17.16,20.32
3,"00:00:22,880","00:00:24,240","<i>♪ Oh, my God ♪</i>",5,6.2499999999999964,"#6, #7, #8, #9, #10, ","23.22, 27.8, 29.92, 32.36, 34.4, ","26.38, 28.5, 30.69, 33.08, 35.3, ",22.88,24.24
4,"00:00:35,120","00:00:39,000",<i>♪ I can't tell</i> <i>If you're white or not ♪</i>,1,0.9299999999999997,"#11, ","38.78, ","39.71, ",35.12,39.0
5,"00:00:39,000","00:00:40,920","<i>♪ Hey, how you doing, mate? ♪</i>",0,0.0,,,,39.0,40.92
6,"00:00:40,920","00:00:42,960","<i>♪ No worries, eh?</i> <i>All right, yeah, yeah ♪</i>",0,0.0,,,,40.92,42.96
7,"00:00:45,320","00:00:46,760",<i>♪ Ta-da ♪</i>,1,12.310000000000002,"#12, ","46.0, ","58.31, ",45.32,46.76
8,"00:00:46,760","00:00:50,360","ANNOUNCER: <i>And now, ladies and gentlemen,</i>",0,0.0,,,,46.76,50.36
9,"00:00:50,360","00:00:51,760",<i>please welcome</i>,0,0.0,,,,50.36,51.76
10,"00:00:51,760","00:00:54,240",<i>the biggest stand-up comedian</i> <i>in the world</i>,0,0.0,,,,51.76,54.24
11,"00:00:54,240","00:00:57,600","<i>and the pride</i> <i>of Brampton, Ontario,</i>",0,0.0,,,,54.24,57.6
12,"00:00:57,600","00:01:01,360","<i>Sydney, Australia,</i> <i>give it up</i>",1,42.42,"#13, ","60.11, ","102.53, ",57.6,61.36
13,"00:01:01,360","00:01:07,280",<i>for Russell Peters!</i>,0,0.0,,,,61.36,67.28
14,"00:01:07,280","00:01:09,360",[AUDIENCE CHEERING],0,0.0,,,,67.28,69.36
15,"00:01:17,600","00:01:19,680",[AUDIENCE CONTINUES CHEERING],0,0.0,,,,77.6,79.68
16,"00:01:30,600","00:01:32,840",Thank you!,0,0.0,,,,90.6,92.84
17,"00:01:33,680","00:01:35,360",All right!,0,0.0,,,,93.68,95.36
18,"00:01:39,360","00:01:41,680",Fucking Sydney!,0,0.0,,,,99.36,101.68
19,"00:01:41,680","00:01:44,080",[AUDIENCE CHEERING],0,0.0,,,,101.68,104.08
20,"00:01:44,080","00:01:46,120",Give it up for Starting From Scratch,1,4.140000000000001,"#14, ","104.39, ","108.53, ",104.08,106.12
21,"00:01:46,120","00:01:48,160","and DJ Spinbad, ladies and gentlemen.",0,0.0,,,,106.12,108.16
22,"00:01:50,600","00:01:52,000","Just so you guys know,",0,0.0,,,,110.6,112.0
23,"00:01:52,000","00:01:55,040",that's actually what DJs are supposed to do.,0,0.0,,,,112.0,115.04
24,"00:01:55,040","00:01:56,240",You see how they were DJ'ing,1,1.519999999999996,"#15, ","115.79, ","117.31, ",115.04,116.24
25,"00:01:56,240","00:01:57,520",and they weren't looking at you?,0,0.0,,,,116.24,117.52
26,"00:01:57,520","00:02:00,480",Because they were fucking DJ'ing.,0,0.0,,,,117.52,120.48
27,"00:02:00,480","00:02:03,880","I know a lot of you spend money to go see these so-called ""DJs""",0,0.0,,,,120.48,123.88
28,"00:02:03,880","00:02:06,120",that stand there in big arenas like this,1,4.109999999999985,"#16, ","124.18, ","128.29, ",123.88,126.12
29,"00:02:06,120","00:02:08,360",and their arms are in the air.,0,0.0,,,,126.12,128.36
30,"00:02:08,360","00:02:10,120",[AUDIENCE LAUGHING],1,4.079999999999984,"#17, ","130.12, ","134.2, ",128.36,130.12
31,"00:02:11,560","00:02:13,640","They better be DJ'ing with their dick right now,",0,0.0,,,,131.56,133.64
32,"00:02:13,640","00:02:15,240",that's all I'm saying.,1,2.3100000000000023,"#18, ","135.6, ","137.91, ",133.64,135.24
33,"00:02:17,560","00:02:18,960","Because if your arms are in the air,",0,0.0,,,,137.56,138.96
34,"00:02:18,960","00:02:20,880",who the fuck is playing the music?,0,0.0,,,,138.96,140.88
35,"00:02:20,880","00:02:22,920",That's like you spending money to come see me,1,14.199999999999989,"#19, ","141.18, ","155.38, ",140.88,142.92
36,"00:02:22,920","00:02:24,800",and then I put on a DVD and go:,0,0.0,,,,142.92,144.8
37,"00:02:24,800","00:02:26,920",[AUDIENCE LAUGHING AND APPLAUDING],1,2.719999999999999,"#20, ","156.7, ","159.42, ",144.8,146.92
38,"00:02:38,240","00:02:40,480",Stand there making hand hearts.,1,1.509999999999991,"#21, ","160.46, ","161.97, ",158.24,160.48
39,"00:02:40,480","00:02:42,640",[AUDIENCE LAUGHING AND RUSSELL CHUCKLING],1,0.8199999999999932,"#22, ","163.83, ","164.65, ",160.48,162.64
40,"00:02:45,240","00:02:46,440",Good to be back here.,1,2.319999999999993,"#23, ","165.57, ","167.89, ",165.24,166.44
41,"00:02:46,440","00:02:47,920","How are you, buddy?",0,0.0,,,,166.44,167.92
42,"00:02:47,920","00:02:49,520",I can't tell if you're white or not.,0,0.0,,,,167.92,169.52
43,"00:02:49,520","00:02:51,160",[AUDIENCE LAUGHING],0,0.0,,,,169.52,171.16
44,"00:02:51,160","00:02:53,440","It's not that easy anymore, you know? Back in the day",0,0.0,,,,171.16,173.44
45,"00:02:53,440","00:02:54,600","when you see a white person,",0,0.0,,,,173.44,174.6
46,"00:02:54,600","00:02:56,440",you knew they were white immediately.,0,0.0,,,,174.6,176.44
47,"00:02:56,440","00:02:58,000","When I was a kid, if I saw a white person,",1,3.9199999999999875,"#24, ","176.99, ","180.91, ",176.44,178.0
48,"00:02:58,000","00:02:59,720","I didn't have to ask. I was, ""You white?""",0,0.0,,,,178.0,179.72
49,"00:02:59,720","00:03:01,920","They'd be like, ""What else would I be?""",0,0.0,,,,179.72,181.92
50,"00:03:01,920","00:03:03,920",But now you need to confirm.,1,1.9699999999999989,"#25, ","182.2, ","184.17, ",181.92,183.92
51,"00:03:03,920","00:03:06,520","What are you, sir? Are you white?",1,3.1299999999999955,"#26, ","185.0, ","188.13, ",183.92,186.52
52,"00:03:06,520","00:03:07,720",Yes.,0,0.0,,,,186.52,187.72
53,"00:03:07,720","00:03:09,640",Even you hesitated.,0,0.0,,,,187.72,189.64
54,"00:03:09,640","00:03:11,320",[AUDIENCE LAUGHING],1,2.6899999999999977,"#27, ","190.06, ","192.75, ",189.64,191.32
55,"00:03:11,320","00:03:13,040",You had to go through your own lineage.,0,0.0,,,,191.32,193.04
56,"00:03:13,040","00:03:14,400","You were like, ""I'm a--",1,1.4199999999999875,"#28, ","193.83, ","195.25, ",193.04,194.4
57,"00:03:14,400","00:03:16,080",[AUDIENCE LAUGHING],0,0.0,,,,194.4,196.08
58,"00:03:16,080","00:03:19,280","Apparently, I am. Yes."" Because you're not regular white.",1,11.939999999999998,"#29, ","197.82, ","209.76, ",196.08,199.28
