,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:11,177","00:00:14,139",Ladies and gentlemen...,0,0.0,,,,11.18,14.14
1,"00:00:15,390","00:00:17,475",Tom Segura!,0,0.0,,,,15.39,17.48
2,"00:00:39,914","00:00:40,999",Whoa!,0,0.0,,,,39.91,41.0
3,"00:00:43,293","00:00:44,461",What's up?,0,0.0,,,,43.29,44.46
4,"00:00:45,545","00:00:48,715","Holy shit. Thank you, Denver. That was amazing.",0,0.0,,,,45.55,48.72
5,"00:00:51,968","00:00:54,262",Thank you so much.,1,1.0899999999999963,"#2, ","53.28, ","54.37, ",51.97,54.26
6,"00:00:54,345","00:00:57,307",I wish I was home right now.,0,0.0,,,,54.34,57.31
7,"00:00:57,390","00:00:59,184",-Um...,1,1.4500000000000028,"#3, ","57.79, ","59.24, ",57.39,59.18
8,"00:00:59,267","00:01:01,102",No offense. Not personal.,0,0.0,,,,59.27,61.1
9,"00:01:01,352","00:01:05,190",That is literally my first thought whenever I walk into any room.,0,0.0,,,,61.35,65.19
10,"00:01:05,273","00:01:07,776","I'm like, ""Well, I wish I was home right now.""",0,0.0,,,,65.27,67.78
11,"00:01:07,859","00:01:09,194",-Uh...,1,1.0900000000000034,"#4, ","68.47, ","69.56, ",67.86,69.19
12,"00:01:09,277","00:01:10,779",I think it's your thought too.,0,0.0,,,,69.28,70.78
13,"00:01:10,862","00:01:13,114","I think you're like, ""I hope this is good,""",1,0.8700000000000045,"#5, ","72.5, ","73.37, ",70.86,73.11
14,"00:01:13,198","00:01:16,117","but also, ""Wrap this shit up so I can go home.""",1,2.3900000000000006,"#6, ","75.13, ","77.52, ",73.2,76.12
15,"00:01:18,203","00:01:20,288",I actually think that's the meaning of life.,0,0.0,,,,78.2,80.29
16,"00:01:20,371","00:01:24,042","Like, people are always philosophizing, ""What is the meaning of life?""",0,0.0,,,,80.37,84.04
17,"00:01:24,125","00:01:25,668",I'll tell you the meaning of life.,0,0.0,,,,84.12,85.67
18,"00:01:25,752","00:01:28,922","The meaning of life is, ""Fuck this place. Let's go home.""",1,4.430000000000007,"#7, ","88.77, ","93.2, ",85.75,88.92
19,"00:01:29,005","00:01:29,923",Now...,0,0.0,,,,89.0,89.92
20,"00:01:33,301","00:01:36,679","Luckily for all of us, I think we are five years away",0,0.0,,,,93.3,96.68
21,"00:01:36,763","00:01:38,431",from never leaving our homes again.,1,1.2000000000000028,"#8, ","98.22, ","99.42, ",96.76,98.43
22,"00:01:38,515","00:01:41,226",-And I'm pretty fuckin' excited about it.,0,0.0,,,,98.52,101.23
23,"00:01:41,309","00:01:45,688",There... There are a lot of indicators if you're paying attention.,1,1.230000000000004,"#9, ","101.46, ","102.69, ",101.31,105.69
24,"00:01:45,772","00:01:48,942","Like, number one, do you ever really process",0,0.0,,,,105.77,108.94
25,"00:01:49,025","00:01:52,904",that you don't have to leave your home to buy anything?,0,0.0,,,,109.03,112.9
26,"00:01:53,029","00:01:55,281","You're like, ""Yeah, I order some things online.""",0,0.0,,,,113.03,115.28
27,"00:01:55,365","00:01:58,034","No, no, no. You can sit on your couch,",0,0.0,,,,115.36,118.03
28,"00:01:58,243","00:02:02,580","pull up your phone, and if you want to, just be like, ""I want bananas.",0,0.0,,,,118.24,122.58
29,"00:02:02,705","00:02:05,583",And I want hammers. And...,1,1.5600000000000023,"#10, ","125.06, ","126.62, ",122.7,125.58
30,"00:02:05,667","00:02:07,919","-I want an eagle's beak.""",0,0.0,,,,125.67,127.92
31,"00:02:08,002","00:02:09,796",-And then...,1,1.5199999999999818,"#11, ","128.3, ","129.82, ",128.0,129.8
32,"00:02:09,879","00:02:11,172","Amazon's like,",0,0.0,,,,129.88,131.17
33,"00:02:11,256","00:02:13,091","""It's on your fuckin' doorstep."" How about that?",1,1.460000000000008,"#12, ","132.12, ","133.58, ",131.26,133.09
34,"00:02:14,092","00:02:15,760",Isn't that insane to you?,0,0.0,,,,134.09,135.76
35,"00:02:16,678","00:02:18,930",You don't have to leave your home to see people.,0,0.0,,,,136.68,138.93
36,"00:02:19,013","00:02:21,015",You should. You don't have to.,1,0.8100000000000023,"#13, ","141.15, ","141.96, ",139.01,141.01
37,"00:02:21,516","00:02:23,935","Just hold up the same device and be like, ""Hi.""",1,5.240000000000009,"#14, ","143.79, ","149.03, ",141.52,143.94
38,"00:02:26,563","00:02:27,647","""Bye.""",0,0.0,,,,146.56,147.65
39,"00:02:28,398","00:02:29,691",And you saw everyone.,0,0.0,,,,148.4,149.69
40,"00:02:29,858","00:02:31,734",But the number-one indicator,0,0.0,,,,149.86,151.73
41,"00:02:31,901","00:02:35,572",that we are not gonna leave our homes one day very soon,0,0.0,,,,151.9,155.57
42,"00:02:35,655","00:02:40,451",are the number of commercials I see for beds that sit up for you.,0,0.0,,,,155.66,160.45
43,"00:02:40,535","00:02:42,453",-Now...,1,2.0200000000000102,"#15, ","160.66, ","162.68, ",160.53,162.45
44,"00:02:42,537","00:02:45,248","if you don't know what I'm talking about, you haven't been watching TV.",0,0.0,,,,162.54,165.25
45,"00:02:45,331","00:02:48,001","There are endless commercials that air,",0,0.0,,,,165.33,168.0
46,"00:02:48,084","00:02:50,587","where basically, a guy comes out and he's like,",0,0.0,,,,168.08,170.59
47,"00:02:50,670","00:02:52,922","""Doesn't it suck to sit up?""",1,4.980000000000018,"#16, ","173.1, ","178.08, ",170.67,172.92
48,"00:02:55,758","00:03:00,221","Something like that. And I guess the people are like, ""It does suck!""",1,1.490000000000009,"#17, ","180.14, ","181.63, ",175.76,180.22
49,"00:03:01,472","00:03:03,600","And he goes, ""Well, get this fuckin' bed.",1,0.9599999999999795,"#18, ","183.58, ","184.54, ",181.47,183.6
50,"00:03:05,476","00:03:07,520","You don't have to sit up no more.""",1,0.789999999999992,"#19, ","187.66, ","188.45, ",185.48,187.52
51,"00:03:08,730","00:03:10,940",They try to advertise that it's for snoring.,0,0.0,,,,188.73,190.94
52,"00:03:11,024","00:03:13,943",It's because you're a piece of shit. That's why you got that bed.,0,0.0,,,,191.02,193.94
