,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:01:54,916","00:01:57,835","- All right, Petunia.",0,0.0,,,,114.92,117.83
1,"00:01:57,919","00:01:59,545",Wish me luck out there.,0,0.0,,,,117.92,119.55
2,"00:01:59,628","00:02:04,342","You will die on August 7th, 2037.",0,0.0,,,,119.63,124.34
3,"00:02:07,303","00:02:08,637",That's pretty good.,1,0.6599999999999966,"#6, ","129.11, ","129.77, ",127.3,128.64
4,"00:02:11,724","00:02:13,017",All right.,2,42.49000000000001,"#7, #8, ","137.06, 143.26, ","137.76, 185.05, ",131.72,133.02
5,"00:02:46,009","00:02:47,343",Hello.,0,0.0,,,,166.01,167.34
6,"00:02:53,724","00:02:55,143","Hello, Chicago.",0,0.0,,,,173.72,175.14
7,"00:02:57,645","00:02:59,272",Nice to see you again.,0,0.0,,,,177.65,179.27
8,"00:03:01,315","00:03:04,235",Thank you. That was very nice. Thank you.,0,0.0,,,,181.31,184.24
9,"00:03:04,318","00:03:06,112","Look, now, you're a wonderful crowd,",0,0.0,,,,184.32,186.11
10,"00:03:06,195","00:03:09,240","but I need you to keep your energy up the entire show, okay?",2,4.050000000000011,"#9, #10, ","186.27, 189.29, ","186.99, 192.62, ",186.19,189.24
11,"00:03:09,323","00:03:12,118","Because-- No, no, no. Thank you.",0,0.0,,,,189.32,192.12
12,"00:03:12,201","00:03:15,663","Some crowds... some crowds, they have big energy in the beginning",0,0.0,,,,192.2,195.66
13,"00:03:15,746","00:03:17,581",and then they run out of places to go.,0,0.0,,,,195.75,197.58
14,"00:03:17,665","00:03:20,126","So... I don't judge those crowds, by the way, okay?",0,0.0,,,,197.66,200.13
15,"00:03:20,209","00:03:23,504",We've all gone too big too fast and then run out of room.,1,0.6000000000000227,"#11, ","202.95, ","203.55, ",200.21,203.5
16,"00:03:23,587","00:03:26,382","- We've all made a ""Happy Birthday"" sign...",1,3.75,"#12, ","205.67, ","209.42, ",203.59,206.38
17,"00:03:26,465","00:03:27,883",Wait.,0,0.0,,,,206.47,207.88
18,"00:03:29,260","00:03:31,095","You get that poster board up, and you're like,",0,0.0,,,,209.26,211.09
19,"00:03:31,179","00:03:33,556","""I don't need to trace it.",1,1.2300000000000182,"#13, ","212.82, ","214.05, ",211.18,213.56
20,"00:03:33,639","00:03:36,392",I know how big letters should be.,1,6.0800000000000125,"#14, ","214.66, ","220.74, ",213.64,216.39
21,"00:03:36,475","00:03:40,479","To begin with, a big-ass 'H'.",0,0.0,,,,216.47,220.48
22,"00:03:40,563","00:03:43,107",Followed by a big-ass 'A' and--,0,0.0,,,,220.56,223.11
23,"00:03:43,191","00:03:45,526","Oh, no! Oh, God!",2,1.3100000000000023,"#15, #16, ","224.0, 225.35, ","224.57, 226.09, ",223.19,225.53
